K,row_type,run_id,depth_group,group_definition,run_count_present,metric,value,unit
6,sample_sd,ALL,26,exact_depth,5,frame_count,87.01321738678556,frames
6,min,ALL,26,exact_depth,5,frame_count,10.0,frames
6,max,ALL,26,exact_depth,5,frame_count,215.0,frames
6,mean,ALL,26,exact_depth,5,wait_mean_ms,139.35755740726586,ms
6,sample_sd,ALL,26,exact_depth,5,wait_mean_ms,3.283217585601682,ms
6,min,ALL,26,exact_depth,5,wait_mean_ms,134.6229439,ms
6,max,ALL,26,exact_depth,5,wait_mean_ms,143.1442066093023,ms
6,mean,ALL,26,exact_depth,5,wait_median_ms,138.74684919999999,ms
6,sample_sd,ALL,26,exact_depth,5,wait_median_ms,3.2099166320004415,ms
6,min,ALL,26,exact_depth,5,wait_median_ms,134.2878555,ms
6,max,ALL,26,exact_depth,5,wait_median_ms,142.393483,ms
6,mean,ALL,26,exact_depth,5,wait_p95_ms,149.91895093,ms
6,sample_sd,ALL,26,exact_depth,5,wait_p95_ms,6.500641279941381,ms
6,min,ALL,26,exact_depth,5,wait_p95_ms,143.53632535,ms
6,max,ALL,26,exact_depth,5,wait_p95_ms,160.52473759999995,ms
6,mean,ALL,27,exact_depth,5,frame_count,46.0,frames
6,sample_sd,ALL,27,exact_depth,5,frame_count,63.344297296599635,frames
6,min,ALL,27,exact_depth,5,frame_count,10.0,frames
6,max,ALL,27,exact_depth,5,frame_count,158.0,frames
6,mean,ALL,27,exact_depth,5,wait_mean_ms,144.08140752199012,ms
6,sample_sd,ALL,27,exact_depth,5,wait_mean_ms,2.839016835134987,ms
6,min,ALL,27,exact_depth,5,wait_mean_ms,140.32468936363637,ms
6,max,ALL,27,exact_depth,5,wait_mean_ms,147.6986843227848,ms
6,mean,ALL,27,exact_depth,5,wait_median_ms,142.56321269999998,ms
6,sample_sd,ALL,27,exact_depth,5,wait_median_ms,3.4262651991705284,ms
6,min,ALL,27,exact_depth,5,wait_median_ms,138.480197,ms
6,max,ALL,27,exact_depth,5,wait_median_ms,146.4471935,ms
6,mean,ALL,27,exact_depth,5,wait_p95_ms,156.50979258,ms
6,sample_sd,ALL,27,exact_depth,5,wait_p95_ms,4.631043554110051,ms
6,min,ALL,27,exact_depth,5,wait_p95_ms,152.6662725,ms
6,max,ALL,27,exact_depth,5,wait_p95_ms,164.27032235000001,ms
6,mean,ALL,28,exact_depth,5,frame_count,30.8,frames
6,sample_sd,ALL,28,exact_depth,5,frame_count,33.5067157447578,frames
6,min,ALL,28,exact_depth,5,frame_count,10.0,frames
6,max,ALL,28,exact_depth,5,frame_count,89.0,frames
6,mean,ALL,28,exact_depth,5,wait_mean_ms,147.69884443642755,ms
6,sample_sd,ALL,28,exact_depth,5,wait_mean_ms,3.499659516455082,ms
6,min,ALL,28,exact_depth,5,wait_mean_ms,143.4827759,ms
6,max,ALL,28,exact_depth,5,wait_mean_ms,151.1829088539326,ms
6,mean,ALL,28,exact_depth,5,wait_median_ms,146.18843040000002,ms
6,sample_sd,ALL,28,exact_depth,5,wait_median_ms,3.4980187436477723,ms
6,min,ALL,28,exact_depth,5,wait_median_ms,142.9770645,ms
6,max,ALL,28,exact_depth,5,wait_median_ms,150.448334,ms
6,mean,ALL,28,exact_depth,5,wait_p95_ms,159.46484727,ms
6,sample_sd,ALL,28,exact_depth,5,wait_p95_ms,7.162047873558544,ms
6,min,ALL,28,exact_depth,5,wait_p95_ms,150.8018155,ms
6,max,ALL,28,exact_depth,5,wait_p95_ms,167.9188882,ms
6,mean,ALL,29,exact_depth,5,frame_count,23.8,frames
6,sample_sd,ALL,29,exact_depth,5,frame_count,19.57549488518745,frames
6,min,ALL,29,exact_depth,5,frame_count,9.0,frames
6,max,ALL,29,exact_depth,5,frame_count,53.0,frames
6,mean,ALL,29,exact_depth,5,wait_mean_ms,152.5389589404437,ms
6,sample_sd,ALL,29,exact_depth,5,wait_mean_ms,4.046248740792881,ms
6,min,ALL,29,exact_depth,5,wait_mean_ms,146.56865033333335,ms
6,max,ALL,29,exact_depth,5,wait_mean_ms,156.12074474285714,ms
6,mean,ALL,29,exact_depth,5,wait_median_ms,150.90161840000002,ms
6,sample_sd,ALL,29,exact_depth,5,wait_median_ms,3.771119636450137,ms
6,min,ALL,29,exact_depth,5,wait_median_ms,146.078851,ms
6,max,ALL,29,exact_depth,5,wait_median_ms,156.035069,ms
6,mean,ALL,29,exact_depth,5,wait_p95_ms,166.04640261999998,ms
6,sample_sd,ALL,29,exact_depth,5,wait_p95_ms,8.374844505394936,ms
6,min,ALL,29,exact_depth,5,wait_p95_ms,154.61563679999998,ms
6,max,ALL,29,exact_depth,5,wait_p95_ms,175.6915706,ms
6,mean,ALL,3,exact_depth,5,frame_count,1627.8,frames
6,sample_sd,ALL,3,exact_depth,5,frame_count,308.22751337283313,frames
6,min,ALL,3,exact_depth,5,frame_count,1082.0,frames
6,max,ALL,3,exact_depth,5,frame_count,1812.0,frames
6,mean,ALL,3,exact_depth,5,wait_mean_ms,16.056559609447696,ms
6,sample_sd,ALL,3,exact_depth,5,wait_mean_ms,0.09777151988883578,ms
6,min,ALL,3,exact_depth,5,wait_mean_ms,15.966123391832229,ms
6,max,ALL,3,exact_depth,5,wait_mean_ms,16.201669411073826,ms
6,mean,ALL,3,exact_depth,5,wait_median_ms,15.9125306,ms
6,sample_sd,ALL,3,exact_depth,5,wait_median_ms,0.10221800534176942,ms
6,min,ALL,3,exact_depth,5,wait_median_ms,15.8146445,ms
6,max,ALL,3,exact_depth,5,wait_median_ms,16.0753065,ms
6,mean,ALL,3,exact_depth,5,wait_p95_ms,17.719543199999997,ms
6,sample_sd,ALL,3,exact_depth,5,wait_p95_ms,0.15561634742093627,ms
6,min,ALL,3,exact_depth,5,wait_p95_ms,17.55529495,ms
6,max,ALL,3,exact_depth,5,wait_p95_ms,17.901831499999997,ms
6,mean,ALL,30,exact_depth,5,frame_count,23.4,frames
6,sample_sd,ALL,30,exact_depth,5,frame_count,13.390294993016399,frames
6,min,ALL,30,exact_depth,5,frame_count,11.0,frames
6,max,ALL,30,exact_depth,5,frame_count,43.0,frames
6,mean,ALL,30,exact_depth,5,wait_mean_ms,157.9660101536736,ms
6,sample_sd,ALL,30,exact_depth,5,wait_mean_ms,4.6156295151561615,ms
6,min,ALL,30,exact_depth,5,wait_mean_ms,151.689004,ms
6,max,ALL,30,exact_depth,5,wait_mean_ms,163.27543906666665,ms
6,mean,ALL,30,exact_depth,5,wait_median_ms,156.35048609999998,ms
6,sample_sd,ALL,30,exact_depth,5,wait_median_ms,5.450774679412279,ms
6,min,ALL,30,exact_depth,5,wait_median_ms,149.6633385,ms
6,max,ALL,30,exact_depth,5,wait_median_ms,164.201085,ms
6,mean,ALL,30,exact_depth,5,wait_p95_ms,172.87171376,ms
6,sample_sd,ALL,30,exact_depth,5,wait_p95_ms,5.775576104277599,ms
6,min,ALL,30,exact_depth,5,wait_p95_ms,164.8940818,ms
6,max,ALL,30,exact_depth,5,wait_p95_ms,180.854204,ms
6,mean,ALL,31,exact_depth,5,frame_count,20.0,frames
6,sample_sd,ALL,31,exact_depth,5,frame_count,9.82344135219425,frames
6,min,ALL,31,exact_depth,5,frame_count,9.0,frames
6,max,ALL,31,exact_depth,5,frame_count,30.0,frames
6,mean,ALL,31,exact_depth,5,wait_mean_ms,163.46579546833337,ms
6,sample_sd,ALL,31,exact_depth,5,wait_mean_ms,4.597775035341184,ms
6,min,ALL,31,exact_depth,5,wait_mean_ms,158.6489077,ms
6,max,ALL,31,exact_depth,5,wait_mean_ms,168.16194126666667,ms
6,mean,ALL,31,exact_depth,5,wait_median_ms,162.73704630000003,ms
6,sample_sd,ALL,31,exact_depth,5,wait_median_ms,4.23518169483774,ms
6,min,ALL,31,exact_depth,5,wait_median_ms,157.263111,ms
6,max,ALL,31,exact_depth,5,wait_median_ms,167.257161,ms
6,mean,ALL,31,exact_depth,5,wait_p95_ms,176.15909896,ms
6,sample_sd,ALL,31,exact_depth,5,wait_p95_ms,6.949251709869822,ms
6,min,ALL,31,exact_depth,5,wait_p95_ms,168.9466208,ms
6,max,ALL,31,exact_depth,5,wait_p95_ms,185.3832115,ms
6,mean,ALL,32,exact_depth,5,frame_count,21.8,frames
6,sample_sd,ALL,32,exact_depth,5,frame_count,10.59245014149229,frames
6,min,ALL,32,exact_depth,5,frame_count,9.0,frames
6,max,ALL,32,exact_depth,5,frame_count,36.0,frames
6,mean,ALL,32,exact_depth,5,wait_mean_ms,168.16388426770453,ms
6,sample_sd,ALL,32,exact_depth,5,wait_mean_ms,4.961643147771222,ms
6,min,ALL,32,exact_depth,5,wait_mean_ms,161.642435,ms
6,max,ALL,32,exact_depth,5,wait_mean_ms,173.78161230555554,ms
6,mean,ALL,32,exact_depth,5,wait_median_ms,167.3380389,ms
6,sample_sd,ALL,32,exact_depth,5,wait_median_ms,4.711429542778743,ms
6,min,ALL,32,exact_depth,5,wait_median_ms,160.8243,ms
6,max,ALL,32,exact_depth,5,wait_median_ms,172.8199615,ms
6,mean,ALL,32,exact_depth,5,wait_p95_ms,179.06067704,ms
6,sample_sd,ALL,32,exact_depth,5,wait_p95_ms,8.622336457099843,ms
6,min,ALL,32,exact_depth,5,wait_p95_ms,168.7111206,ms
6,max,ALL,32,exact_depth,5,wait_p95_ms,192.55897975,ms
6,mean,ALL,33,exact_depth,5,frame_count,21.2,frames
6,sample_sd,ALL,33,exact_depth,5,frame_count,8.64291617453276,frames
6,min,ALL,33,exact_depth,5,frame_count,11.0,frames
6,max,ALL,33,exact_depth,5,frame_count,32.0,frames
6,mean,ALL,33,exact_depth,5,wait_mean_ms,173.3904765277982,ms
6,sample_sd,ALL,33,exact_depth,5,wait_mean_ms,4.95423690101314,ms
6,min,ALL,33,exact_depth,5,wait_mean_ms,167.42564645454547,ms
6,max,ALL,33,exact_depth,5,wait_mean_ms,178.61028271875,ms
6,mean,ALL,33,exact_depth,5,wait_median_ms,172.3113405,ms
6,sample_sd,ALL,33,exact_depth,5,wait_median_ms,4.68685395900718,ms
6,min,ALL,33,exact_depth,5,wait_median_ms,166.694626,ms
6,max,ALL,33,exact_depth,5,wait_median_ms,177.349389,ms
6,mean,ALL,33,exact_depth,5,wait_p95_ms,184.05536895,ms
6,sample_sd,ALL,33,exact_depth,5,wait_p95_ms,9.289349710534184,ms
6,min,ALL,33,exact_depth,5,wait_p95_ms,173.9102055,ms
6,max,ALL,33,exact_depth,5,wait_p95_ms,197.70107335,ms
6,mean,ALL,34,exact_depth,5,frame_count,21.8,frames
6,sample_sd,ALL,34,exact_depth,5,frame_count,10.639548862616309,frames
6,min,ALL,34,exact_depth,5,frame_count,11.0,frames
6,max,ALL,34,exact_depth,5,frame_count,37.0,frames
6,mean,ALL,34,exact_depth,5,wait_mean_ms,177.83809161784703,ms
6,sample_sd,ALL,34,exact_depth,5,wait_mean_ms,4.117946338104548,ms
6,min,ALL,34,exact_depth,5,wait_mean_ms,172.96125645454546,ms
6,max,ALL,34,exact_depth,5,wait_mean_ms,181.98467666666664,ms
6,mean,ALL,34,exact_depth,5,wait_median_ms,177.2938762,ms
6,sample_sd,ALL,34,exact_depth,5,wait_median_ms,3.8540801291571785,ms
6,min,ALL,34,exact_depth,5,wait_median_ms,172.207753,ms
6,max,ALL,34,exact_depth,5,wait_median_ms,180.666148,ms
6,mean,ALL,34,exact_depth,5,wait_p95_ms,186.93574886,ms
6,sample_sd,ALL,34,exact_depth,5,wait_p95_ms,8.265383696643427,ms
6,min,ALL,34,exact_depth,5,wait_p95_ms,178.09576859999999,ms
6,max,ALL,34,exact_depth,5,wait_p95_ms,199.0405442,ms
6,mean,ALL,35,exact_depth,5,frame_count,20.6,frames
6,sample_sd,ALL,35,exact_depth,5,frame_count,9.96493853468249,frames
6,min,ALL,35,exact_depth,5,frame_count,9.0,frames
6,max,ALL,35,exact_depth,5,frame_count,30.0,frames
6,mean,ALL,35,exact_depth,5,wait_mean_ms,183.3224318302473,ms
6,sample_sd,ALL,35,exact_depth,5,wait_mean_ms,5.668874403703731,ms
6,min,ALL,35,exact_depth,5,wait_mean_ms,177.0533419090909,ms
6,max,ALL,35,exact_depth,5,wait_mean_ms,188.37607616666665,ms
6,mean,ALL,35,exact_depth,5,wait_median_ms,182.6747832,ms
6,sample_sd,ALL,35,exact_depth,5,wait_median_ms,5.4630038602770785,ms
6,min,ALL,35,exact_depth,5,wait_median_ms,176.802454,ms
6,max,ALL,35,exact_depth,5,wait_median_ms,188.980904,ms
6,mean,ALL,35,exact_depth,5,wait_p95_ms,191.06504837,ms
6,sample_sd,ALL,35,exact_depth,5,wait_p95_ms,9.07262550615735,ms
6,min,ALL,35,exact_depth,5,wait_p95_ms,181.2677495,ms
6,max,ALL,35,exact_depth,5,wait_p95_ms,201.19767084999998,ms
6,mean,ALL,36,exact_depth,5,frame_count,19.4,frames
6,sample_sd,ALL,36,exact_depth,5,frame_count,8.848728722251575,frames
6,min,ALL,36,exact_depth,5,frame_count,9.0,frames
6,max,ALL,36,exact_depth,5,frame_count,29.0,frames
6,mean,ALL,36,exact_depth,5,wait_mean_ms,189.08699957392895,ms
6,sample_sd,ALL,36,exact_depth,5,wait_mean_ms,6.1610718870352645,ms
6,min,ALL,36,exact_depth,5,wait_mean_ms,182.3122680909091,ms
6,max,ALL,36,exact_depth,5,wait_mean_ms,194.29893304166666,ms
6,mean,ALL,36,exact_depth,5,wait_median_ms,189.0738163,ms
6,sample_sd,ALL,36,exact_depth,5,wait_median_ms,7.071166510753248,ms
6,min,ALL,36,exact_depth,5,wait_median_ms,181.301988,ms
6,max,ALL,36,exact_depth,5,wait_median_ms,194.9277165,ms
6,mean,ALL,36,exact_depth,5,wait_p95_ms,196.07142582,ms
6,sample_sd,ALL,36,exact_depth,5,wait_p95_ms,7.935088374778685,ms
6,min,ALL,36,exact_depth,5,wait_p95_ms,187.2017656,ms
6,max,ALL,36,exact_depth,5,wait_p95_ms,204.4907145,ms
6,mean,ALL,37,exact_depth,5,frame_count,17.4,frames
6,sample_sd,ALL,37,exact_depth,5,frame_count,9.555103348473004,frames
6,min,ALL,37,exact_depth,5,frame_count,7.0,frames
6,max,ALL,37,exact_depth,5,frame_count,29.0,frames
6,mean,ALL,37,exact_depth,5,wait_mean_ms,193.75570941755717,ms
6,sample_sd,ALL,37,exact_depth,5,wait_mean_ms,6.111591963888634,ms
6,min,ALL,37,exact_depth,5,wait_mean_ms,186.92464057142857,ms
6,max,ALL,37,exact_depth,5,wait_mean_ms,199.9802794137931,ms
6,mean,ALL,37,exact_depth,5,wait_median_ms,193.8124686,ms
6,sample_sd,ALL,37,exact_depth,5,wait_median_ms,6.957970668258647,ms
6,min,ALL,37,exact_depth,5,wait_median_ms,185.9995925,ms
6,max,ALL,37,exact_depth,5,wait_median_ms,201.344187,ms
6,mean,ALL,37,exact_depth,5,wait_p95_ms,201.16117212,ms
6,sample_sd,ALL,37,exact_depth,5,wait_p95_ms,6.868667548098496,ms
6,min,ALL,37,exact_depth,5,wait_p95_ms,191.2115094,ms
6,max,ALL,37,exact_depth,5,wait_p95_ms,208.056165,ms
6,mean,ALL,38,exact_depth,5,frame_count,15.2,frames
6,sample_sd,ALL,38,exact_depth,5,frame_count,8.228000972289685,frames
6,min,ALL,38,exact_depth,5,frame_count,6.0,frames
6,max,ALL,38,exact_depth,5,frame_count,27.0,frames
6,mean,ALL,38,exact_depth,5,wait_mean_ms,199.92100765694445,ms
6,sample_sd,ALL,38,exact_depth,5,wait_mean_ms,4.5103060011916405,ms
6,min,ALL,38,exact_depth,5,wait_mean_ms,194.373942,ms
6,max,ALL,38,exact_depth,5,wait_mean_ms,204.9151957777778,ms
6,mean,ALL,38,exact_depth,5,wait_median_ms,199.6812179,ms
6,sample_sd,ALL,38,exact_depth,5,wait_median_ms,5.36576725905013,ms
6,min,ALL,38,exact_depth,5,wait_median_ms,193.255767,ms
6,max,ALL,38,exact_depth,5,wait_median_ms,205.011886,ms
6,mean,ALL,38,exact_depth,5,wait_p95_ms,206.53669063999996,ms
6,sample_sd,ALL,38,exact_depth,5,wait_p95_ms,5.456513245763165,ms
6,min,ALL,38,exact_depth,5,wait_p95_ms,198.48939225,ms
6,max,ALL,38,exact_depth,5,wait_p95_ms,212.34391019999998,ms
6,mean,ALL,39,exact_depth,5,frame_count,11.0,frames
6,sample_sd,ALL,39,exact_depth,5,frame_count,9.354143466934854,frames
6,min,ALL,39,exact_depth,5,frame_count,2.0,frames
6,max,ALL,39,exact_depth,5,frame_count,26.0,frames
6,mean,ALL,39,exact_depth,5,wait_mean_ms,204.29557518529913,ms
6,sample_sd,ALL,39,exact_depth,5,wait_mean_ms,5.680935247035796,ms
6,min,ALL,39,exact_depth,5,wait_mean_ms,196.5291885,ms
6,max,ALL,39,exact_depth,5,wait_mean_ms,211.0100931923077,ms
6,mean,ALL,39,exact_depth,5,wait_median_ms,203.9689454,ms
6,sample_sd,ALL,39,exact_depth,5,wait_median_ms,6.124144069983937,ms
6,min,ALL,39,exact_depth,5,wait_median_ms,196.5291885,ms
6,max,ALL,39,exact_depth,5,wait_median_ms,210.7153815,ms
6,mean,ALL,39,exact_depth,5,wait_p95_ms,209.69237393000003,ms
6,sample_sd,ALL,39,exact_depth,5,wait_p95_ms,8.653820543827024,ms
6,min,ALL,39,exact_depth,5,wait_p95_ms,196.73966025,ms
6,max,ALL,39,exact_depth,5,wait_p95_ms,220.591591,ms
6,mean,ALL,4,exact_depth,5,frame_count,1476.8,frames
6,sample_sd,ALL,4,exact_depth,5,frame_count,272.2153559224755,frames
6,min,ALL,4,exact_depth,5,frame_count,993.0,frames
6,max,ALL,4,exact_depth,5,frame_count,1629.0,frames
6,mean,ALL,4,exact_depth,5,wait_mean_ms,20.75898092945804,ms
6,sample_sd,ALL,4,exact_depth,5,wait_mean_ms,0.20624336009954647,ms
6,min,ALL,4,exact_depth,5,wait_mean_ms,20.5010478213628,ms
6,max,ALL,4,exact_depth,5,wait_mean_ms,21.01830551109741,ms
6,mean,ALL,4,exact_depth,5,wait_median_ms,19.987930999999996,ms
6,sample_sd,ALL,4,exact_depth,5,wait_median_ms,0.14049506405208614,ms
6,min,ALL,4,exact_depth,5,wait_median_ms,19.846036,ms
6,max,ALL,4,exact_depth,5,wait_median_ms,20.185916,ms
6,mean,ALL,4,exact_depth,5,wait_p95_ms,24.02644862,ms
6,sample_sd,ALL,4,exact_depth,5,wait_p95_ms,0.10591282422196019,ms
6,min,ALL,4,exact_depth,5,wait_p95_ms,23.913422,ms
6,max,ALL,4,exact_depth,5,wait_p95_ms,24.143066899999997,ms
6,mean,ALL,40,exact_depth,4,frame_count,11.5,frames
6,sample_sd,ALL,40,exact_depth,4,frame_count,8.34665601703261,frames
6,min,ALL,40,exact_depth,4,frame_count,3.0,frames
6,max,ALL,40,exact_depth,4,frame_count,22.0,frames
6,mean,ALL,40,exact_depth,4,wait_mean_ms,209.21512076352815,ms
6,sample_sd,ALL,40,exact_depth,4,wait_mean_ms,2.9203879882768176,ms
6,min,ALL,40,exact_depth,4,wait_mean_ms,206.3829667857143,ms
6,max,ALL,40,exact_depth,4,wait_mean_ms,212.95276236363637,ms
6,mean,ALL,40,exact_depth,4,wait_median_ms,209.13035375,ms
6,sample_sd,ALL,40,exact_depth,4,wait_median_ms,2.638571822979927,ms
6,min,ALL,40,exact_depth,4,wait_median_ms,206.789041,ms
6,max,ALL,40,exact_depth,4,wait_median_ms,212.703795,ms
6,mean,ALL,40,exact_depth,4,wait_p95_ms,214.99422134999998,ms
6,sample_sd,ALL,40,exact_depth,4,wait_p95_ms,6.839835876269424,ms
6,min,ALL,40,exact_depth,4,wait_p95_ms,207.5810644,ms
6,max,ALL,40,exact_depth,4,wait_p95_ms,224.12827965,ms
6,mean,ALL,41,exact_depth,4,frame_count,9.25,frames
6,sample_sd,ALL,41,exact_depth,4,frame_count,8.99536917900909,frames
6,min,ALL,41,exact_depth,4,frame_count,1.0,frames
6,max,ALL,41,exact_depth,4,frame_count,18.0,frames
6,mean,ALL,41,exact_depth,4,wait_mean_ms,214.97125283333332,ms
6,sample_sd,ALL,41,exact_depth,4,wait_mean_ms,1.9858735885481371,ms
6,min,ALL,41,exact_depth,4,wait_mean_ms,213.114028,ms
6,max,ALL,41,exact_depth,4,wait_mean_ms,217.2948835,ms
6,mean,ALL,41,exact_depth,4,wait_median_ms,214.35873875,ms
6,sample_sd,ALL,41,exact_depth,4,wait_median_ms,1.2795794732949455,ms
6,min,ALL,41,exact_depth,4,wait_median_ms,213.114028,ms
6,max,ALL,41,exact_depth,4,wait_median_ms,215.9367515,ms
6,mean,ALL,41,exact_depth,4,wait_p95_ms,220.88708222499997,ms
6,sample_sd,ALL,41,exact_depth,4,wait_p95_ms,7.446613637751631,ms
6,min,ALL,41,exact_depth,4,wait_p95_ms,213.114028,ms
6,max,ALL,41,exact_depth,4,wait_p95_ms,230.2447725,ms
6,mean,ALL,42,exact_depth,2,frame_count,17.0,frames
6,sample_sd,ALL,42,exact_depth,2,frame_count,7.0710678118654755,frames
6,min,ALL,42,exact_depth,2,frame_count,12.0,frames
6,max,ALL,42,exact_depth,2,frame_count,22.0,frames
6,mean,ALL,42,exact_depth,2,wait_mean_ms,219.7815774507576,ms
6,sample_sd,ALL,42,exact_depth,2,wait_mean_ms,3.4681902828156335,ms
6,min,ALL,42,exact_depth,2,wait_mean_ms,217.32919658333336,ms
6,max,ALL,42,exact_depth,2,wait_mean_ms,222.2339583181818,ms
6,mean,ALL,42,exact_depth,2,wait_median_ms,219.1279065,ms
6,sample_sd,ALL,42,exact_depth,2,wait_median_ms,3.0018231425219684,ms
6,min,ALL,42,exact_depth,2,wait_median_ms,217.005297,ms
6,max,ALL,42,exact_depth,2,wait_median_ms,221.250516,ms
6,mean,ALL,42,exact_depth,2,wait_p95_ms,230.420906475,ms
6,sample_sd,ALL,42,exact_depth,2,wait_p95_ms,6.68385765876731,ms
6,min,ALL,42,exact_depth,2,wait_p95_ms,225.6947054,ms
6,max,ALL,42,exact_depth,2,wait_p95_ms,235.14710755000002,ms
6,mean,ALL,43,exact_depth,2,frame_count,14.0,frames
6,sample_sd,ALL,43,exact_depth,2,frame_count,1.4142135623730951,frames
6,min,ALL,43,exact_depth,2,frame_count,13.0,frames
6,max,ALL,43,exact_depth,2,frame_count,15.0,frames
6,mean,ALL,43,exact_depth,2,wait_mean_ms,225.26584017435897,ms
6,sample_sd,ALL,43,exact_depth,2,wait_mean_ms,3.2891843507307073,ms
6,min,ALL,43,exact_depth,2,wait_mean_ms,222.9400356153846,ms
6,max,ALL,43,exact_depth,2,wait_mean_ms,227.5916447333333,ms
6,mean,ALL,43,exact_depth,2,wait_median_ms,225.373223,ms
6,sample_sd,ALL,43,exact_depth,2,wait_median_ms,1.1068695999303586,ms
6,min,ALL,43,exact_depth,2,wait_median_ms,224.590548,ms
6,max,ALL,43,exact_depth,2,wait_median_ms,226.155898,ms
6,mean,ALL,43,exact_depth,2,wait_p95_ms,233.8145958,ms
6,sample_sd,ALL,43,exact_depth,2,wait_p95_ms,3.8304059189688817,ms
6,min,ALL,43,exact_depth,2,wait_p95_ms,231.1060898,ms
6,max,ALL,43,exact_depth,2,wait_p95_ms,236.52310179999998,ms
6,mean,ALL,44,exact_depth,2,frame_count,12.5,frames
6,sample_sd,ALL,44,exact_depth,2,frame_count,4.949747468305833,frames
6,min,ALL,44,exact_depth,2,frame_count,9.0,frames
6,max,ALL,44,exact_depth,2,frame_count,16.0,frames
6,mean,ALL,44,exact_depth,2,wait_mean_ms,231.76579083680554,ms
6,sample_sd,ALL,44,exact_depth,2,wait_mean_ms,5.4897299496855565,ms
6,min,ALL,44,exact_depth,2,wait_mean_ms,227.8839655625,ms
6,max,ALL,44,exact_depth,2,wait_mean_ms,235.6476161111111,ms
6,mean,ALL,44,exact_depth,2,wait_median_ms,233.2299185,ms
6,sample_sd,ALL,44,exact_depth,2,wait_median_ms,4.923224600050307,ms
6,min,ALL,44,exact_depth,2,wait_median_ms,229.748673,ms
6,max,ALL,44,exact_depth,2,wait_median_ms,236.711164,ms
6,mean,ALL,44,exact_depth,2,wait_p95_ms,239.240848675,ms
6,sample_sd,ALL,44,exact_depth,2,wait_p95_ms,5.945359367004717,ms
6,min,ALL,44,exact_depth,2,wait_p95_ms,235.03684475,ms
6,max,ALL,44,exact_depth,2,wait_p95_ms,243.4448526,ms
6,mean,ALL,45,exact_depth,2,frame_count,10.0,frames
6,sample_sd,ALL,45,exact_depth,2,frame_count,7.0710678118654755,frames
6,min,ALL,45,exact_depth,2,frame_count,5.0,frames
6,max,ALL,45,exact_depth,2,frame_count,15.0,frames
6,mean,ALL,45,exact_depth,2,wait_mean_ms,236.97482589999998,ms
6,sample_sd,ALL,45,exact_depth,2,wait_mean_ms,5.800209542776228,ms
6,min,ALL,45,exact_depth,2,wait_mean_ms,232.8734584,ms
6,max,ALL,45,exact_depth,2,wait_mean_ms,241.0761934,ms
6,mean,ALL,45,exact_depth,2,wait_median_ms,238.57179100000002,ms
6,sample_sd,ALL,45,exact_depth,2,wait_median_ms,4.2904057501884445,ms
6,min,ALL,45,exact_depth,2,wait_median_ms,235.538016,ms
6,max,ALL,45,exact_depth,2,wait_median_ms,241.605566,ms
6,mean,ALL,45,exact_depth,2,wait_p95_ms,241.9125861,ms
6,sample_sd,ALL,45,exact_depth,2,wait_p95_ms,1.2747057785070246,ms
6,min,ALL,45,exact_depth,2,wait_p95_ms,241.011233,ms
6,max,ALL,45,exact_depth,2,wait_p95_ms,242.8139392,ms
6,mean,ALL,46,exact_depth,2,frame_count,7.0,frames
6,sample_sd,ALL,46,exact_depth,2,frame_count,8.48528137423857,frames
6,min,ALL,46,exact_depth,2,frame_count,1.0,frames
6,max,ALL,46,exact_depth,2,frame_count,13.0,frames
6,mean,ALL,46,exact_depth,2,wait_mean_ms,239.92948003846152,ms
6,sample_sd,ALL,46,exact_depth,2,wait_mean_ms,3.2691285433007713,ms
6,min,ALL,46,exact_depth,2,wait_mean_ms,237.61785707692306,ms
6,max,ALL,46,exact_depth,2,wait_mean_ms,242.241103,ms
6,mean,ALL,46,exact_depth,2,wait_median_ms,240.52185450000002,ms
6,sample_sd,ALL,46,exact_depth,2,wait_median_ms,2.4313845457896086,ms
6,min,ALL,46,exact_depth,2,wait_median_ms,238.802606,ms
6,max,ALL,46,exact_depth,2,wait_median_ms,242.241103,ms
6,mean,ALL,46,exact_depth,2,wait_p95_ms,243.414216,ms
6,sample_sd,ALL,46,exact_depth,2,wait_p95_ms,1.6590323147961896,ms
6,min,ALL,46,exact_depth,2,wait_p95_ms,242.241103,ms
6,max,ALL,46,exact_depth,2,wait_p95_ms,244.587329,ms
6,mean,ALL,47,exact_depth,1,frame_count,11.0,frames
6,min,ALL,47,exact_depth,1,frame_count,11.0,frames
6,max,ALL,47,exact_depth,1,frame_count,11.0,frames
6,mean,ALL,47,exact_depth,1,wait_mean_ms,240.930414,ms
6,min,ALL,47,exact_depth,1,wait_mean_ms,240.930414,ms
6,max,ALL,47,exact_depth,1,wait_mean_ms,240.930414,ms
6,mean,ALL,47,exact_depth,1,wait_median_ms,243.155983,ms
6,min,ALL,47,exact_depth,1,wait_median_ms,243.155983,ms
6,max,ALL,47,exact_depth,1,wait_median_ms,243.155983,ms
6,mean,ALL,47,exact_depth,1,wait_p95_ms,248.1100375,ms
6,min,ALL,47,exact_depth,1,wait_p95_ms,248.1100375,ms
6,max,ALL,47,exact_depth,1,wait_p95_ms,248.1100375,ms
6,mean,ALL,48,exact_depth,1,frame_count,7.0,frames
6,min,ALL,48,exact_depth,1,frame_count,7.0,frames
6,max,ALL,48,exact_depth,1,frame_count,7.0,frames
6,mean,ALL,48,exact_depth,1,wait_mean_ms,247.22128957142857,ms
