acquisition_id,round,trace,policy,phase,logical_boundary_ns,notification_ns,apply_ns,old_C,new_C,active_counter_at_apply,A_service_at_apply,ready_at_apply,generated_backlog_at_apply,due_not_generated_at_apply,first_A_service_le_C_ns,first_A_service_lt_C_ns,first_counter_le_C_ns,first_counter_lt_C_ns,first_new_admission_ns,cohort_at_apply,n,miss_count,DMR_percent,start_lag_mean_ms,start_lag_p95_ms,start_lag_p99_ms,front_end_mean_ms,front_end_p95_ms,front_end_p99_ms,queue_mean_ms,queue_p95_ms,queue_p99_ms,service_mean_ms,service_p95_ms,service_p99_ms,local_mean_ms,local_p95_ms,local_p99_ms
primary_21,4,B,FIXED_C4,2,86807377068815,86807377167882,86807377191291,4,4,2,2,0,2,7,86807377191291,86807377191291,86807377191291,86807377191291,86807389076213,generated_after_apply,5850,2352,40.205128205128204,0.762380983931624,2.7929766500000004,4.295448330000008,12.662785742905983,16.1942825,18.17416319,5.153447776410257,15.485000950000002,17.395469950000006,14.732202116068375,18.93332295,21.008977230000006,33.31081661931624,44.550822200000006,48.33075936000001
primary_21,4,B,FIXED_C4,3,86822377068815,86822377170841,86822377192081,4,4,4,4,0,4,6,86822377192081,86822379625438,86822377192081,86822381973952,86822392448721,already_service,4,4,100.0,1.70391975,2.1917046,2.2112881200000003,13.389726,14.91180585,15.172013969999998,8.9476355,14.5886246,14.648112919999999,15.818673,20.478115099999997,20.95023182,39.85995425,42.7625768,42.88798016
primary_21,4,B,FIXED_C4,3,86822377068815,86822377170841,86822377192081,4,4,4,4,0,4,6,86822377192081,86822379625438,86822377192081,86822381973952,86822392448721,already_ready,0,,,,,,,,,,,,,,,,,
primary_21,4,B,FIXED_C4,3,86822377068815,86822377170841,86822377192081,4,4,4,4,0,4,6,86822377192081,86822379625438,86822377192081,86822381973952,86822392448721,generated_pre_ready,0,,,,,,,,,,,,,,,,,
primary_21,4,B,FIXED_C4,3,86822377068815,86822377170841,86822377192081,4,4,4,4,0,4,6,86822377192081,86822379625438,86822377192081,86822381973952,86822392448721,generated_after_apply,2700,895,33.148148148148145,0.5947681388888889,2.0788012999999976,3.515170469999973,11.976369524444443,14.52551715,16.238294719999995,4.494690781481482,15.319964449999999,16.747703579999992,14.296438775555554,18.7163926,19.811633339999993,31.36226722037037,38.9294045,40.3076113
primary_22,4,A,FIXED_C2,1,86856231895326,86856232030455,86856232069020,2,2,2,2,0,2,7,86856232069020,86856238328090,86856232069020,86856238342294,86856244129618,already_service,2,2,100.0,0.403941,0.5227167,0.5332745400000001,14.9824585,15.05527525,15.06174785,14.275888,15.026587,15.093315800000001,10.4785365,10.937941050000001,10.97877701,40.140824,40.4780774,40.508055479999996
primary_22,4,A,FIXED_C2,1,86856231895326,86856232030455,86856232069020,2,2,2,2,0,2,7,86856232069020,86856238328090,86856232069020,86856238342294,86856244129618,already_ready,0,,,,,,,,,,,,,,,,,
primary_22,4,A,FIXED_C2,1,86856231895326,86856232030455,86856232069020,2,2,2,2,0,2,7,86856232069020,86856238328090,86856232069020,86856238342294,86856244129618,generated_pre_ready,0,,,,,,,,,,,,,,,,,
primary_22,4,A,FIXED_C2,1,86856231895326,86856232030455,86856232069020,2,2,2,2,0,2,7,86856232069020,86856238328090,86856232069020,86856238342294,86856244129618,generated_after_apply,9000,3630,40.333333333333336,0.6703571753333333,2.4463001499999995,4.023499110000002,12.748396872555556,16.32400105,18.41111343,9.046063270777779,21.584995599999996,24.14969179,8.547541898222223,10.425139199999997,12.141251650000003,31.01235921688889,44.36805825,48.155042710000004
primary_22,4,A,FIXED_C2,2,86871231895326,86871232013082,86871232042166,2,2,2,2,1,3,6,86871232042166,86871237011935,86871232042166,86871237028203,86871237064408,already_service,2,2,100.0,0.3431235,0.40454084999999995,0.41000017,13.534264,14.2023664,14.261753279999999,15.571321,16.087255,16.133115800000002,9.0804855,9.09991065,9.10163733,38.529194,38.6005199,38.606859979999996
primary_22,4,A,FIXED_C2,2,86871231895326,86871232013082,86871232042166,2,2,2,2,1,3,6,86871232042166,86871237011935,86871232042166,86871237028203,86871237064408,already_ready,1,1,100.0,1.77561,1.77561,1.77561,13.127625,13.127625,13.127625,23.616616,23.616616,23.616616,5.848103,5.848103,5.848103,44.367954,44.367954,44.367954
primary_22,4,A,FIXED_C2,2,86871231895326,86871232013082,86871232042166,2,2,2,2,1,3,6,86871232042166,86871237011935,86871232042166,86871237028203,86871237064408,generated_pre_ready,0,,,,,,,,,,,,,,,,,
primary_22,4,A,FIXED_C2,2,86871231895326,86871232013082,86871232042166,2,2,2,2,1,3,6,86871232042166,86871237011935,86871232042166,86871237028203,86871237064408,generated_after_apply,5850,2236,38.22222222222222,0.6516386022222223,2.3199863000000005,3.9395877600000007,12.576250078803419,15.973610000000003,17.922237690000003,8.571572082564103,20.56097575,23.575270170000003,8.559047554871796,10.337738550000001,11.95284875,30.35850831846154,43.5120562,46.96528457
primary_22,4,A,FIXED_C2,3,86886231895326,86886231911239,86886231922518,2,2,1,1,0,1,7,86886231922518,86886231922518,86886231922518,86886231922518,86886243174912,already_service,1,1,100.0,0.256321,0.256321,0.256321,13.621037,13.621037,13.621037,16.983051,16.983051,16.983051,6.719611,6.719611,6.719611,37.58002,37.58002,37.58002
primary_22,4,A,FIXED_C2,3,86886231895326,86886231911239,86886231922518,2,2,1,1,0,1,7,86886231922518,86886231922518,86886231922518,86886231922518,86886243174912,already_ready,0,,,,,,,,,,,,,,,,,
primary_22,4,A,FIXED_C2,3,86886231895326,86886231911239,86886231922518,2,2,1,1,0,1,7,86886231922518,86886231922518,86886231922518,86886231922518,86886243174912,generated_pre_ready,0,,,,,,,,,,,,,,,,,
primary_22,4,A,FIXED_C2,3,86886231895326,86886231911239,86886231922518,2,2,1,1,0,1,7,86886231922518,86886231922518,86886231922518,86886231922518,86886243174912,generated_after_apply,3150,1351,42.888888888888886,0.6907230155555556,2.505403199999999,4.077154979999995,12.942665653015872,16.612581349999996,18.496033509999997,9.57383543904762,22.20177389999999,24.206452119999994,8.47698377047619,10.526584549999999,12.312427749999996,31.68420787809524,44.77244145,47.635166299999995
primary_23,4,A,K_LOOKUP_C2_C4,1,86920159772923,86920159867768,86920159901203,2,4,2,2,0,2,7,86920159901203,86920159901203,86920159901203,86920159901203,86920172702667,already_service,2,2,100.0,0.3056725,0.32332285,0.32489177,13.666652,13.7321981,13.73802442,13.9886365,14.66729725,14.72762265,9.4681405,10.533362949999999,10.628049390000001,37.4291015,39.256181149999996,39.41858823
primary_23,4,A,K_LOOKUP_C2_C4,1,86920159772923,86920159867768,86920159901203,2,4,2,2,0,2,7,86920159901203,86920159901203,86920159901203,86920159901203,86920172702667,already_ready,0,,,,,,,,,,,,,,,,,
primary_23,4,A,K_LOOKUP_C2_C4,1,86920159772923,86920159867768,86920159901203,2,4,2,2,0,2,7,86920159901203,86920159901203,86920159901203,86920159901203,86920172702667,generated_pre_ready,0,,,,,,,,,,,,,,,,,
primary_23,4,A,K_LOOKUP_C2_C4,1,86920159772923,86920159867768,86920159901203,2,4,2,2,0,2,7,86920159901203,86920159901203,86920159901203,86920159901203,86920172702667,generated_after_apply,9000,3757,41.74444444444445,0.8704442292222222,3.0412717499999995,5.103667070000006,12.965505550333335,16.511147949999998,18.303044950000007,6.069133547777778,15.5564094,16.99986566,13.103604419444444,18.59114025,21.00469437,33.008687746777774,44.886776600000005,47.504956440000015
primary_23,4,A,K_LOOKUP_C2_C4,2,86935159772923,86935159879820,86935159910903,4,2,3,3,0,3,6,86935171455966,86935171967860,86935171484901,86935171990425,86935172038462,already_service,3,3,100.0,0.743803,1.4235527,1.51592174,16.222127333333333,16.551080300000002,16.58988886,14.31753,14.6059573,14.62595386,14.401753333333334,14.691189199999998,14.71807544,45.68521366666666,46.412720799999995,46.49133856
primary_23,4,A,K_LOOKUP_C2_C4,2,86935159772923,86935159879820,86935159910903,4,2,3,3,0,3,6,86935171455966,86935171967860,86935171484901,86935171990425,86935172038462,already_ready,0,,,,,,,,,,,,,,,,,
primary_23,4,A,K_LOOKUP_C2_C4,2,86935159772923,86935159879820,86935159910903,4,2,3,3,0,3,6,86935171455966,86935171967860,86935171484901,86935171990425,86935172038462,generated_pre_ready,0,,,,,,,,,,,,,,,,,
primary_23,4,A,K_LOOKUP_C2_C4,2,86935159772923,86935159879820,86935159910903,4,2,3,3,0,3,6,86935171455966,86935171967860,86935171484901,86935171990425,86935172038462,generated_after_apply,5850,2308,39.452991452991455,0.8063305429059829,2.8359452500000004,4.895785300000005,12.763281982905982,16.20179965,17.96446647,6.366586541709402,15.60085595,16.923002760000003,12.084754735726497,18.2740763,20.275307840000032,32.02095380324786,44.331912300000006,47.08947125000001
primary_23,4,A,K_LOOKUP_C2_C4,3,86950159772923,86950159871040,86950159898429,2,4,2,2,0,2,7,86950159898429,86950159898429,86950159898429,86950159898429,86950171083997,already_service,2,2,100.0,1.958898,3.4299534,3.5607138799999998,12.2644755,13.13651745,13.214032289999999,13.8331665,14.29513785,14.336201970000001,8.0970665,8.27095145,8.28640789,36.1536065,37.38847625,37.498242450000006
primary_23,4,A,K_LOOKUP_C2_C4,3,86950159772923,86950159871040,86950159898429,2,4,2,2,0,2,7,86950159898429,86950159898429,86950159898429,86950159898429,86950171083997,already_ready,0,,,,,,,,,,,,,,,,,
primary_23,4,A,K_LOOKUP_C2_C4,3,86950159772923,86950159871040,86950159898429,2,4,2,2,0,2,7,86950159898429,86950159898429,86950159898429,86950159898429,86950171083997,generated_pre_ready,0,,,,,,,,,,,,,,,,,
primary_23,4,A,K_LOOKUP_C2_C4,3,86950159772923,86950159871040,86950159898429,2,4,2,2,0,2,7,86950159898429,86950159898429,86950159898429,86950159898429,86950171083997,generated_after_apply,3150,1426,45.26984126984127,0.9897627022222222,3.416332399999999,5.2821311599999925,13.240040347619047,16.649352049999997,18.53099574999999,5.529737215238096,15.339546799999997,16.94295057,15.00693270984127,19.034455,21.67098499999998,34.76647297492064,45.5307268,47.70794865
primary_24,4,B,FIXED_C2,1,86984067542541,86984067657026,86984067681517,2,2,2,2,49,51,6,86984067681517,86984072704490,86984067681517,86984072722147,86984072755925,already_service,2,2,100.0,0.7668165,1.2158080500000001,1.2557184099999998,16.1765105,17.15322785,17.24004717,246.409363,246.8944927,246.93761534,8.5342365,8.54411985,8.54499837,271.8869265,271.93940595,271.94407079
primary_24,4,B,FIXED_C2,1,86984067542541,86984067657026,86984067681517,2,2,2,2,49,51,6,86984067681517,86984072704490,86984067681517,86984072722147,86984072755925,already_ready,49,49,100.0,0.729032693877551,2.2954315999999984,4.077156919999993,14.197508836734693,19.5273492,21.791754799999993,235.39665220408162,247.8260104,251.4891748,9.249409428571429,11.826654599999994,12.678831599999997,259.57260316326534,275.04117279999997,279.4090314
primary_24,4,B,FIXED_C2,1,86984067542541,86984067657026,86984067681517,2,2,2,2,49,51,6,86984067681517,86984072704490,86984067681517,86984072722147,86984072755925,generated_pre_ready,0,,,,,,,,,,,,,,,,,
primary_24,4,B,FIXED_C2,1,86984067542541,86984067657026,86984067681517,2,2,2,2,49,51,6,86984067681517,86984072704490,86984067681517,86984072722147,86984072755925,generated_after_apply,8550,3440,40.23391812865497,0.6406151394152046,2.411159999999998,4.3829375100000005,13.057352512163744,17.05138964999999,19.257805590000004,11.93364842631579,23.920363649999995,153.79421152000026,8.720197895321638,10.741554800000001,12.621001670000002,34.35181397321638,49.625151349999975,175.09096808
primary_24,4,B,FIXED_C2,2,86999067542541,86999067642090,86999067668534,2,2,2,2,0,2,7,86999067668534,86999074910231,86999067668534,86999074933481,86999080292761,already_service,2,2,100.0,0.3914425,0.51026455,0.52082651,16.708317,17.8264563,17.925846460000002,14.113949,14.573023699999998,14.61383034,10.094173,11.180587300000001,11.277157460000002,41.3078815,41.85405325,41.90260185
primary_24,4,B,FIXED_C2,2,86999067542541,86999067642090,86999067668534,2,2,2,2,0,2,7,86999067668534,86999074910231,86999067668534,86999074933481,86999080292761,already_ready,0,,,,,,,,,,,,,,,,,
primary_24,4,B,FIXED_C2,2,86999067542541,86999067642090,86999067668534,2,2,2,2,0,2,7,86999067668534,86999074910231,86999067668534,86999074933481,86999080292761,generated_pre_ready,0,,,,,,,,,,,,,,,,,
primary_24,4,B,FIXED_C2,2,86999067542541,86999067642090,86999067668534,2,2,2,2,0,2,7,86999067668534,86999074910231,86999067668534,86999074933481,86999080292761,generated_after_apply,5850,2369,40.495726495726494,0.6398315482051282,2.2719719000000005,3.994540940000001,12.745405092649573,16.74996545,19.19053778,9.262753174700855,22.178807450000004,34.931232020000024,8.638063866495727,10.568763,12.27427963,31.286053682051282,46.6815939,60.07670212000004
primary_24,4,B,FIXED_C2,3,87014067542541,87014068059121,87014068071223,2,2,1,1,2,3,6,87014068071223,87014068071223,87014068071223,87014068071223,87014068080390,already_service,1,1,100.0,0.250031,0.250031,0.250031,13.540569,13.540569,13.540569,12.102621,12.102621,12.102621,8.028925,8.028925,8.028925,33.922146,33.922146,33.922146
primary_24,4,B,FIXED_C2,3,87014067542541,87014068059121,87014068071223,2,2,1,1,2,3,6,87014068071223,87014068071223,87014068071223,87014068071223,87014068080390,already_ready,2,2,100.0,0.7246275,0.75034455,0.75263051,16.218704,16.2395624,16.24141648,16.9855,16.9952416,16.99610752,9.8880535,11.61774415,11.771494429999999,43.816885,45.5834095,45.7404339
primary_24,4,B,FIXED_C2,3,87014067542541,87014068059121,87014068071223,2,2,1,1,2,3,6,87014068071223,87014068071223,87014068071223,87014068071223,87014068080390,generated_pre_ready,0,,,,,,,,,,,,,,,,,
primary_24,4,B,FIXED_C2,3,87014067542541,87014068059121,87014068071223,2,2,1,1,2,3,6,87014068071223,87014068071223,87014068071223,87014068071223,87014068080390,generated_after_apply,2700,865,32.03703703703704,0.5449406151851852,1.8461612499999986,3.157868629999993,11.937093844814815,14.535332449999999,15.989646419999987,7.225955015555556,15.723288699999998,16.581716779999997,8.62728696962963,10.004738549999997,11.131481629999998,28.335276445185183,38.2636933,39.607832249999994
primary_25,5,A,FIXED_C2,1,87047987016229,87047987113599,87047987151729,2,2,2,2,0,2,7,87047987151729,87047992931653,87047987151729,87047992944958,87047998881679,already_service,2,2,100.0,0.476375,0.560309,0.5677698,13.2762465,13.439227050000001,13.453714210000001,14.670713,14.6745254,14.67486428,10.9464615,10.98016155,10.983157109999999,39.369796,39.4787302,39.48841324
primary_25,5,A,FIXED_C2,1,87047987016229,87047987113599,87047987151729,2,2,2,2,0,2,7,87047987151729,87047992931653,87047987151729,87047992944958,87047998881679,already_ready,0,,,,,,,,,,,,,,,,,
primary_25,5,A,FIXED_C2,1,87047987016229,87047987113599,87047987151729,2,2,2,2,0,2,7,87047987151729,87047992931653,87047987151729,87047992944958,87047998881679,generated_pre_ready,0,,,,,,,,,,,,,,,,,
primary_25,5,A,FIXED_C2,1,87047987016229,87047987113599,87047987151729,2,2,2,2,0,2,7,87047987151729,87047992931653,87047987151729,87047992944958,87047998881679,generated_after_apply,9000,3686,40.955555555555556,0.6846542657777778,2.5011943499999996,4.583436480000003,12.993543345111112,17.013268649999993,19.144821240000002,9.046196123666666,21.5628116,24.23024347,8.614915322,10.685705550000002,12.467790260000001,31.339309056555553,45.3630401,49.998881530000006
primary_25,5,A,FIXED_C2,2,87062987016229,87062987128803,87062987165914,2,2,2,2,1,3,6,87062987165914,87062991808485,87062987165914,87062991828253,87062991869290,already_service,2,2,100.0,0.3912865,0.5335580499999999,0.5462044100000001,14.206287,14.4508557,14.472595140000001,14.5671285,14.59302465,14.59532653,11.403984,13.5263694,13.71502588,40.568686,42.767472399999996,42.962920079999996
primary_25,5,A,FIXED_C2,2,87062987016229,87062987128803,87062987165914,2,2,2,2,1,3,6,87062987165914,87062991808485,87062987165914,87062991828253,87062991869290,already_ready,1,1,100.0,0.691933,0.691933,0.691933,15.942237,15.942237,15.942237,21.57292,21.57292,21.57292,4.874471,4.874471,4.874471,43.081561,43.081561,43.081561
primary_25,5,A,FIXED_C2,2,87062987016229,87062987128803,87062987165914,2,2,2,2,1,3,6,87062987165914,87062991808485,87062987165914,87062991828253,87062991869290,generated_pre_ready,0,,,,,,,,,,,,,,,,,
primary_25,5,A,FIXED_C2,2,87062987016229,87062987128803,87062987165914,2,2,2,2,1,3,6,87062987165914,87062991808485,87062987165914,87062991828253,87062991869290,generated_after_apply,5850,2306,39.41880341880342,0.6749715863247863,2.42861795,4.648538100000003,12.892989546153846,17.0489337,19.117840920000003,8.699242631965813,20.9899111,24.2365579,8.641553414529914,10.648967800000001,12.483493850000004,30.90875717897436,45.21821430000001,50.37780029000002
primary_25,5,A,FIXED_C2,3,87077987016229,87077987113332,87077987139961,2,2,1,1,0,1,7,87077987139961,87077987139961,87077987139961,87077987139961,87078000253136,already_service,1,1,100.0,0.39647,0.39647,0.39647,13.185777,13.185777,13.185777,15.650605,15.650605,15.650605,8.396049,8.396049,8.396049,37.628901,37.628901,37.628901
primary_25,5,A,FIXED_C2,3,87077987016229,87077987113332,87077987139961,2,2,1,1,0,1,7,87077987139961,87077987139961,87077987139961,87077987139961,87078000253136,already_ready,0,,,,,,,,,,,,,,,,,
primary_25,5,A,FIXED_C2,3,87077987016229,87077987113332,87077987139961,2,2,1,1,0,1,7,87077987139961,87077987139961,87077987139961,87077987139961,87078000253136,generated_pre_ready,0,,,,,,,,,,,,,,,,,
primary_25,5,A,FIXED_C2,3,87077987016229,87077987113332,87077987139961,2,2,1,1,0,1,7,87077987139961,87077987139961,87077987139961,87077987139961,87078000253136,generated_after_apply,3150,1435,45.55555555555556,0.7462086628571428,2.725807049999999,5.327245009999995,13.563155607301587,17.8891976,20.009736369999988,9.967490444444444,22.446052649999988,25.571157159999967,8.646423357142856,11.253731899999998,13.097237819999966,32.92327807174603,47.5440968,51.80912788999996
primary_26,5,A,K_LOOKUP_C2_C4,1,87112062720723,87112062817393,87112062856468,2,4,2,2,0,2,7,87112062856468,87112062856468,87112062856468,87112062856468,87112075143596,already_service,2,2,100.0,0.4734065,0.52636925,0.53107705,13.284962,13.742190800000001,13.78283336,14.069868,14.4303963,14.46244326,11.8023655,12.04530115,12.066895429999999,39.630602,39.9172754,39.94275748
primary_26,5,A,K_LOOKUP_C2_C4,1,87112062720723,87112062817393,87112062856468,2,4,2,2,0,2,7,87112062856468,87112062856468,87112062856468,87112062856468,87112075143596,already_ready,0,,,,,,,,,,,,,,,,,
primary_26,5,A,K_LOOKUP_C2_C4,1,87112062720723,87112062817393,87112062856468,2,4,2,2,0,2,7,87112062856468,87112062856468,87112062856468,87112062856468,87112075143596,generated_pre_ready,0,,,,,,,,,,,,,,,,,
primary_26,5,A,K_LOOKUP_C2_C4,1,87112062720723,87112062817393,87112062856468,2,4,2,2,0,2,7,87112062856468,87112062856468,87112062856468,87112062856468,87112075143596,generated_after_apply,9000,3728,41.422222222222224,0.8538419768888889,3.052786599999998,4.877964310000001,12.780419339222222,16.401348099999996,18.486265470000003,6.120426526777778,15.742097399999999,17.196108210000002,13.138792704666667,18.66346605,20.753795900000004,32.893480547555555,44.86978044999999,47.84712935
primary_26,5,A,K_LOOKUP_C2_C4,2,87127062720723,87127062835123,87127062871188,4,2,3,3,0,3,6,87127063497935,87127070074133,87127063513537,87127070087355,87127073941111,already_service,3,3,100.0,1.529812,2.0789046,2.08966172,15.081323333333334,18.123407,18.540148600000002,9.407686,11.903743799999999,12.13276956,12.693738333333334,13.0763556,13.09828472,38.712559666666664,41.2750245,41.327316100000004
primary_26,5,A,K_LOOKUP_C2_C4,2,87127062720723,87127062835123,87127062871188,4,2,3,3,0,3,6,87127063497935,87127070074133,87127063513537,87127070087355,87127073941111,already_ready,0,,,,,,,,,,,,,,,,,
primary_26,5,A,K_LOOKUP_C2_C4,2,87127062720723,87127062835123,87127062871188,4,2,3,3,0,3,6,87127063497935,87127070074133,87127063513537,87127070087355,87127073941111,generated_pre_ready,0,,,,,,,,,,,,,,,,,
primary_26,5,A,K_LOOKUP_C2_C4,2,87127062720723,87127062835123,87127062871188,4,2,3,3,0,3,6,87127063497935,87127070074133,87127063513537,87127070087355,87127073941111,generated_after_apply,5850,2296,39.24786324786325,0.7873720218803419,2.8649843,4.745376700000001,12.58080857008547,16.047071600000002,18.22262797,6.456749717094017,15.879574400000001,17.222658000000006,12.121596173333334,18.385121,20.257236640000006,31.946526482393164,44.468048350000004,47.622682700000006
primary_26,5,A,K_LOOKUP_C2_C4,3,87142062720723,87142062809694,87142062828509,2,4,2,2,0,2,7,87142062828509,87142062828509,87142062828509,87142062828509,87142073149565,already_service,2,2,100.0,0.470224,0.5722498,0.58131876,13.7820855,13.93769505,13.95152701,14.284633,14.5256638,14.54708876,8.8791485,9.216072050000001,9.246020810000001,37.416091,37.4584,37.4621608
primary_26,5,A,K_LOOKUP_C2_C4,3,87142062720723,87142062809694,87142062828509,2,4,2,2,0,2,7,87142062828509,87142062828509,87142062828509,87142062828509,87142073149565,already_ready,0,,,,,,,,,,,,,,,,,
primary_26,5,A,K_LOOKUP_C2_C4,3,87142062720723,87142062809694,87142062828509,2,4,2,2,0,2,7,87142062828509,87142062828509,87142062828509,87142062828509,87142073149565,generated_pre_ready,0,,,,,,,,,,,,,,,,,
primary_26,5,A,K_LOOKUP_C2_C4,3,87142062720723,87142062809694,87142062828509,2,4,2,2,0,2,7,87142062828509,87142062828509,87142062828509,87142062828509,87142073149565,generated_after_apply,3150,1420,45.07936507936508,0.9513310123809524,3.4495672999999996,5.090571289999974,13.062916193015873,16.77014775,18.612116759999992,5.632702741904762,15.546985449999998,17.392027069999962,15.062615832380953,19.12908975,21.256946859999978,34.70956577968254,45.51275925,48.51073429999999
primary_27,5,B,FIXED_C2,1,87175786609181,87175786709707,87175786732151,2,2,2,2,18,20,6,87175786732151,87175791115061,87175786732151,87175791143320,87175791196570,already_service,2,2,100.0,0.322995,0.3805122,0.38562484,10.997899,11.3170975,11.3454707,85.8158,87.21845,87.34313,7.777759,9.189409,9.314889,104.914453,105.2821687,105.31485454000001
primary_27,5,B,FIXED_C2,1,87175786609181,87175786709707,87175786732151,2,2,2,2,18,20,6,87175786732151,87175791115061,87175786732151,87175791143320,87175791196570,already_ready,18,18,100.0,0.6080183333333333,1.6599339499999977,2.779059589999997,15.123542722222222,19.04410945,19.53705709,86.0623458888889,98.98833925,99.50032145,8.746678055555556,9.881499899999998,10.23092878,110.540585,123.28027925,123.98044465
primary_27,5,B,FIXED_C2,1,87175786609181,87175786709707,87175786732151,2,2,2,2,18,20,6,87175786732151,87175791115061,87175786732151,87175791143320,87175791196570,generated_pre_ready,0,,,,,,,,,,,,,,,,,
primary_27,5,B,FIXED_C2,1,87175786609181,87175786709707,87175786732151,2,2,2,2,18,20,6,87175786732151,87175791115061,87175786732151,87175791143320,87175791196570,generated_after_apply,8550,3188,37.28654970760234,0.6101793554385965,1.9928602999999963,3.7117191200000015,12.41084415754386,15.802327549999998,17.93738918,8.712959103976607,20.280145449999992,26.377775330000016,8.615534422105265,10.24357145,11.77354678,30.349517039064327,43.77422565,51.425343920000024
primary_27,5,B,FIXED_C2,2,87190786609181,87190786713084,87190786740528,2,2,2,2,0,2,7,87190786740528,87190791229512,87190786740528,87190791240763,87190796988388,already_service,2,2,100.0,1.810678,3.065539,3.1770822,11.244461,12.1642025,12.2459573,15.704519,15.966471199999999,15.989755839999999,9.2289565,9.33357835,9.342878070000001,37.9886145,38.02006905,38.02286501
primary_27,5,B,FIXED_C2,2,87190786609181,87190786713084,87190786740528,2,2,2,2,0,2,7,87190786740528,87190791229512,87190786740528,87190791240763,87190796988388,already_ready,0,,,,,,,,,,,,,,,,,
primary_27,5,B,FIXED_C2,2,87190786609181,87190786713084,87190786740528,2,2,2,2,0,2,7,87190786740528,87190791229512,87190786740528,87190791240763,87190796988388,generated_pre_ready,0,,,,,,,,,,,,,,,,,
primary_27,5,B,FIXED_C2,2,87190786609181,87190786713084,87190786740528,2,2,2,2,0,2,7,87190786740528,87190791229512,87190786740528,87190791240763,87190796988388,generated_after_apply,5850,2289,39.12820512820513,0.6349151153846154,2.0998976000000016,3.8021226400000026,12.59779648017094,16.11976435,18.405497140000005,8.880926689572648,21.438369350000002,24.820434020000004,8.603899562564102,10.29830095,12.119686360000012,30.717537847692306,44.35213195,49.64632292000001
primary_27,5,B,FIXED_C2,3,87205786609181,87205786722910,87205786749596,2,2,2,2,1,3,6,87205786749596,87205791180552,87205786749596,87205791195395,87205791234561,already_service,2,2,100.0,0.3430905,0.36994515,0.37233223,13.568685,13.9346556,13.96718632,15.5054885,15.803808349999999,15.83032567,8.541233,8.5488497,8.549526740000001,37.958497,38.006909799999995,38.01121316
primary_27,5,B,FIXED_C2,3,87205786609181,87205786722910,87205786749596,2,2,2,2,1,3,6,87205786749596,87205791180552,87205786749596,87205791195395,87205791234561,already_ready,1,1,100.0,1.255956,1.255956,1.255956,14.287755,14.287755,14.287755,22.435772,22.435772,22.435772,4.838571,4.838571,4.838571,42.818054,42.818054,42.818054
primary_27,5,B,FIXED_C2,3,87205786609181,87205786722910,87205786749596,2,2,2,2,1,3,6,87205786749596,87205791180552,87205786749596,87205791195395,87205791234561,generated_pre_ready,0,,,,,,,,,,,,,,,,,
primary_27,5,B,FIXED_C2,3,87205786609181,87205786722910,87205786749596,2,2,2,2,1,3,6,87205786749596,87205791180552,87205786749596,87205791195395,87205791234561,generated_after_apply,2700,874,32.370370370370374,0.5555825051851853,1.8529449499999966,3.2247966499999983,11.993029574444446,14.503663799999998,16.420846129999973,7.399465512962962,15.9765701,16.9313095,8.640643692222223,9.93676545,10.86205561999999,28.588721284814817,38.483012599999995,39.93843826
primary_28,5,B,K_LOOKUP_C2_C4,1,87239738876449,87239738993066,87239739037603,4,2,3,3,0,3,6,87239748456046,87239748534639,87239748476936,87239748550584,87239750195358,already_service,3,3,100.0,1.867301,3.7859353999999996,4.05417268,13.188547333333334,14.482137400000001,14.599344279999999,13.832151666666666,13.982831800000001,13.983819960000002,14.099993333333334,14.8750916,14.98253032,42.987993333333335,43.0527249,43.058164979999994
primary_28,5,B,K_LOOKUP_C2_C4,1,87239738876449,87239738993066,87239739037603,4,2,3,3,0,3,6,87239748456046,87239748534639,87239748476936,87239748550584,87239750195358,already_ready,0,,,,,,,,,,,,,,,,,
primary_28,5,B,K_LOOKUP_C2_C4,1,87239738876449,87239738993066,87239739037603,4,2,3,3,0,3,6,87239748456046,87239748534639,87239748476936,87239748550584,87239750195358,generated_pre_ready,0,,,,,,,,,,,,,,,,,
primary_28,5,B,K_LOOKUP_C2_C4,1,87239738876449,87239738993066,87239739037603,4,2,3,3,0,3,6,87239748456046,87239748534639,87239748476936,87239748550584,87239750195358,generated_after_apply,8550,3214,37.590643274853804,0.7141311521637427,2.5551235999999977,4.393307060000002,12.644111076374267,16.045872899999996,18.203457900000004,6.66935454502924,15.740039999999997,16.77683725,10.99360817988304,17.5918361,20.015238420000003,31.021204953450294,43.83197809999999,46.903622510000005
primary_28,5,B,K_LOOKUP_C2_C4,2,87254738876449,87254738977847,87254739006051,2,4,2,2,0,2,7,87254739006051,87254739006051,87254739006051,87254739006051,87254750871442,already_service,2,2,100.0,1.894712,3.3552374,3.48506188,12.8821725,14.053936949999999,14.158093789999999,15.0856775,15.321746150000001,15.342730029999998,9.2018915,9.43843895,9.45946539,39.0644535,39.35369325,39.379403450000005
primary_28,5,B,K_LOOKUP_C2_C4,2,87254738876449,87254738977847,87254739006051,2,4,2,2,0,2,7,87254739006051,87254739006051,87254739006051,87254739006051,87254750871442,already_ready,0,,,,,,,,,,,,,,,,,
primary_28,5,B,K_LOOKUP_C2_C4,2,87254738876449,87254738977847,87254739006051,2,4,2,2,0,2,7,87254739006051,87254739006051,87254739006051,87254739006051,87254750871442,generated_pre_ready,0,,,,,,,,,,,,,,,,,
