request_id,phase,round,iteration,sample_id,split_point,network_used,activation_shape,payload_bytes,request_payload_sha256,output_shape,response_payload_bytes,response_payload_sha256,device_inference_wall_ms,device_inference_cuda_ms,remote_roundtrip_ms,e2e_inference_ms,success,error
2478,measurement,1,212,212,7,True,"[1, 256, 12, 12]",147456,d61d9c9887df10b6e87a491986e90b8a13e4b492e3f0e6afd3355a6bd49442de,"[1, 1000]",4000,76dd17389a8e844a5ba169cb005cd50c06d54cb4eb1c3c9fa8a4d36ba98c064e,19.097757,18.79248046875,10.517961,29.615718,True,
2479,measurement,1,212,212,8,True,"[1, 1280]",5120,932411d9f438eb72215525debb8ea6e9414dd8f6e00931e377affd6e7efd70d6,"[1, 1000]",4000,76dd17389a8e844a5ba169cb005cd50c06d54cb4eb1c3c9fa8a4d36ba98c064e,19.534268,19.48931121826172,5.906568,25.440836,True,
2480,measurement,1,212,212,9,False,"[1, 1000]",0,NA,"[1, 1000]",0,NA,19.539047,19.494400024414062,NA,19.597325,True,
2481,measurement,1,213,213,0,True,"[1, 3, 384, 384]",1769472,63bf117405e24591ac300fffedf44fa960bfec4d5acf9027b96804693e02f125,"[1, 1000]",4000,825088da97859283598c9be716edc4be46b6135aa13ab084c6cc1f3e27ca4994,0.0,0.0,42.851028,42.851028,True,
2482,measurement,1,213,213,1,True,"[1, 24, 192, 192]",3538944,892f82226cdb891e495f7d76d1fe9cead9f048e40691c1cd3cdfaaf1ad579232,"[1, 1000]",4000,825088da97859283598c9be716edc4be46b6135aa13ab084c6cc1f3e27ca4994,0.307352,0.07366400212049484,95.689599,95.996951,True,
2483,measurement,1,213,213,2,True,"[1, 24, 192, 192]",3538944,8ecca4cb6ccae65ddd4793c1379d3f085a390371e1bd17a14fadad828bb821a7,"[1, 1000]",4000,825088da97859283598c9be716edc4be46b6135aa13ab084c6cc1f3e27ca4994,1.549156,1.2978880405426025,80.303037,81.852193,True,
2484,measurement,1,213,213,3,True,"[1, 48, 96, 96]",1769472,fe7ad0183aa53ce1767037d98d9ce102a0bacec9ac23b63fecd20c2811fcccb6,"[1, 1000]",4000,825088da97859283598c9be716edc4be46b6135aa13ab084c6cc1f3e27ca4994,4.061984,3.80729603767395,48.103583,52.165567,True,
2485,measurement,1,213,213,4,True,"[1, 64, 48, 48]",589824,e51b32e599af29491d944ecfbfedc89e210cb36bab40f9bd3e4decfe98db56e8,"[1, 1000]",4000,825088da97859283598c9be716edc4be46b6135aa13ab084c6cc1f3e27ca4994,5.329963,5.062111854553223,23.636604,28.966567,True,
2486,measurement,1,213,213,5,True,"[1, 128, 24, 24]",294912,9f8296202e89d8a075568a700d14dea1211c54c5f8740452543aacb1fe045dab,"[1, 1000]",4000,825088da97859283598c9be716edc4be46b6135aa13ab084c6cc1f3e27ca4994,6.624635,6.357344150543213,26.677472,33.302107,True,
2487,measurement,1,213,213,6,True,"[1, 160, 24, 24]",368640,4fcfc5dcf31b1dcd66cd2cc87cc8317089f9d4f6b59c7defddff099308de2cdf,"[1, 1000]",4000,825088da97859283598c9be716edc4be46b6135aa13ab084c6cc1f3e27ca4994,10.142792,9.956543922424316,20.872859,31.015651,True,
2488,measurement,1,213,213,7,True,"[1, 256, 12, 12]",147456,4d0bbfa0f861e837353460f01dffb74916fc193fa8fd1bfc79d90504a069d71e,"[1, 1000]",4000,825088da97859283598c9be716edc4be46b6135aa13ab084c6cc1f3e27ca4994,15.800972,15.534208297729492,11.162604,26.963576,True,
2489,measurement,1,213,213,8,True,"[1, 1280]",5120,039729ff491436bac48180e53e0ee4fbf9a18c71b281ad2f2633cce567388235,"[1, 1000]",4000,825088da97859283598c9be716edc4be46b6135aa13ab084c6cc1f3e27ca4994,15.885305,15.831583976745605,7.276427,23.161732,True,
2490,measurement,1,213,213,9,False,"[1, 1000]",0,NA,"[1, 1000]",0,NA,16.113861,16.070016860961914,NA,16.181325,True,
2491,measurement,1,214,214,0,True,"[1, 3, 384, 384]",1769472,ab6be33034d060709bce747e929fe3ef67e96fbcdeea188e89f7a315779a944d,"[1, 1000]",4000,be3ae3aab03fc9874ba3a751754b3027259a42b99c798596882bf388d86b97c7,0.0,0.0,43.252123,43.252123,True,
2492,measurement,1,214,214,1,True,"[1, 24, 192, 192]",3538944,9a2687ca0e3e668f4877e4658f7022fb51297cf63ae4b22da329eb68c1f2e7a8,"[1, 1000]",4000,be3ae3aab03fc9874ba3a751754b3027259a42b99c798596882bf388d86b97c7,0.384011,0.25119999051094055,85.107931,85.491942,True,
2493,measurement,1,214,214,2,True,"[1, 24, 192, 192]",3538944,3cf57a6d1f2a2433f4668f4a9491d1eb1377717ca9d04736f8fce0eb5aec68ca,"[1, 1000]",4000,be3ae3aab03fc9874ba3a751754b3027259a42b99c798596882bf388d86b97c7,2.031676,1.7224960327148438,77.208727,79.240403,True,
2494,measurement,1,214,214,3,True,"[1, 48, 96, 96]",1769472,8ac0ffe7f1c12a7227e996920980322f38e0e5136767fd54f2dae209f2475297,"[1, 1000]",4000,be3ae3aab03fc9874ba3a751754b3027259a42b99c798596882bf388d86b97c7,5.168787,5.024191856384277,47.510202,52.678989,True,
2495,measurement,1,214,214,4,True,"[1, 64, 48, 48]",589824,742c595e56c1c1d544fc25cf7318e389c4ee493e426b679f0c053831b164942d,"[1, 1000]",4000,be3ae3aab03fc9874ba3a751754b3027259a42b99c798596882bf388d86b97c7,6.461108,6.163360118865967,24.82601,31.287118,True,
2496,measurement,1,214,214,5,True,"[1, 128, 24, 24]",294912,2bc07b53574a5bb430c744ffce1334b37bcd89116fb982851dd8cf11c6276790,"[1, 1000]",4000,be3ae3aab03fc9874ba3a751754b3027259a42b99c798596882bf388d86b97c7,8.196497,8.055007934570312,19.716556,27.913053,True,
2497,measurement,1,214,214,6,True,"[1, 160, 24, 24]",368640,f65b2dd75dc328b167347f794306f47651d2bf55717eb0c1fda87dc685af3fd0,"[1, 1000]",4000,be3ae3aab03fc9874ba3a751754b3027259a42b99c798596882bf388d86b97c7,12.541066,12.234527587890625,20.72846,33.269526,True,
2498,measurement,1,214,214,7,True,"[1, 256, 12, 12]",147456,7bd7e9a7b3749e360a25fca81979c31baa5a5f360ef8da04b64c9bb6d42f8372,"[1, 1000]",4000,be3ae3aab03fc9874ba3a751754b3027259a42b99c798596882bf388d86b97c7,19.630639,19.30681610107422,11.191003,30.821642,True,
2499,measurement,1,214,214,8,True,"[1, 1280]",5120,5ff0e84a5ef1a3f28d40bfd44f24a498d4595b9e2957d4f9c0bd3bdbdb570fc8,"[1, 1000]",4000,be3ae3aab03fc9874ba3a751754b3027259a42b99c798596882bf388d86b97c7,19.965141,19.908287048339844,12.978614,32.943755,True,
2500,measurement,1,214,214,9,False,"[1, 1000]",0,NA,"[1, 1000]",0,NA,20.043169,19.994815826416016,NA,20.106327,True,
2501,measurement,1,215,215,0,True,"[1, 3, 384, 384]",1769472,9deff2fa0c004b5bd215a8330caf74eec81d5863561ed57b75c5ede238fc8ba9,"[1, 1000]",4000,a317b0373d6a7a5c0ab70e7a0a909a0182d4d10a0d06fc33cd90c9abc2769ed5,0.0,0.0,40.439321,40.439321,True,
2502,measurement,1,215,215,1,True,"[1, 24, 192, 192]",3538944,b4b08d60366deb1e11c76a86709dda71ab39b78fa13541424a6e53cb4c097037,"[1, 1000]",4000,a317b0373d6a7a5c0ab70e7a0a909a0182d4d10a0d06fc33cd90c9abc2769ed5,0.485707,0.16041600704193115,91.961374,92.447081,True,
2503,measurement,1,215,215,2,True,"[1, 24, 192, 192]",3538944,335872f30c1a3df0f5880a7573037236108a64d8b84bcdb9f07c964c16221673,"[1, 1000]",4000,a317b0373d6a7a5c0ab70e7a0a909a0182d4d10a0d06fc33cd90c9abc2769ed5,2.229494,2.0827839374542236,76.185276,78.41477,True,
2504,measurement,1,215,215,3,True,"[1, 48, 96, 96]",1769472,5eca8391b2c0b9a9be779d64c4d0505ec6d77c9ce8a899a1e6b5ab00d6e974fb,"[1, 1000]",4000,a317b0373d6a7a5c0ab70e7a0a909a0182d4d10a0d06fc33cd90c9abc2769ed5,5.837567,5.691167831420898,48.417272,54.254839,True,
2505,measurement,1,215,215,4,True,"[1, 64, 48, 48]",589824,b54ec76e66b814a1070a7b0789f9fefc9d558efb8e65c105aed8c951b6668796,"[1, 1000]",4000,a317b0373d6a7a5c0ab70e7a0a909a0182d4d10a0d06fc33cd90c9abc2769ed5,7.412723,7.0796799659729,27.206541,34.619264,True,
2506,measurement,1,215,215,5,True,"[1, 128, 24, 24]",294912,954598d6548d7be895e0c54b9ea627e0d1ca6b62f15d38d974615cdaa1853e00,"[1, 1000]",4000,a317b0373d6a7a5c0ab70e7a0a909a0182d4d10a0d06fc33cd90c9abc2769ed5,9.391511,9.046719551086426,25.722903,35.114414,True,
2507,measurement,1,215,215,6,True,"[1, 160, 24, 24]",368640,d0e14ba30674567f63b57002efe8163398dce5dce6a6ba4cc27f0af007f9d1fe,"[1, 1000]",4000,a317b0373d6a7a5c0ab70e7a0a909a0182d4d10a0d06fc33cd90c9abc2769ed5,14.451788,14.294079780578613,25.71807,40.169858,True,
2508,measurement,1,215,215,7,True,"[1, 256, 12, 12]",147456,d38fdf48a0e12ecdcd8f8b06dc0fab270db1a20cda4c2d73117c433f264220e1,"[1, 1000]",4000,a317b0373d6a7a5c0ab70e7a0a909a0182d4d10a0d06fc33cd90c9abc2769ed5,22.772582,22.402143478393555,9.336595,32.109177,True,
2509,measurement,1,215,215,8,True,"[1, 1280]",5120,3b96a323f7b4d09e5fed0e58d5cf3cc5f34930debeea602c6eacca043a973d60,"[1, 1000]",4000,a317b0373d6a7a5c0ab70e7a0a909a0182d4d10a0d06fc33cd90c9abc2769ed5,23.08622,23.024288177490234,8.602693,31.688913,True,
2510,measurement,1,215,215,9,False,"[1, 1000]",0,NA,"[1, 1000]",0,NA,21.967604,21.915584564208984,NA,22.048252,True,
2511,measurement,1,216,216,0,True,"[1, 3, 384, 384]",1769472,8be9d41264163a71ca820ddea25ab21e4c8b53b2d6f6035d9d66d8762c00f408,"[1, 1000]",4000,a04ab5a312ad870f72dd1a0e3458e40e021fe5272fdd883e70738de80f9a591e,0.0,0.0,39.743754,39.743754,True,
2512,measurement,1,216,216,1,True,"[1, 24, 192, 192]",3538944,8bd1a758c013ab3e9143591c898c9c6b32493def2a50d7fb5652c99f7b81e3bc,"[1, 1000]",4000,a04ab5a312ad870f72dd1a0e3458e40e021fe5272fdd883e70738de80f9a591e,0.491855,0.11353600025177002,72.326646,72.818501,True,
2513,measurement,1,216,216,2,True,"[1, 24, 192, 192]",3538944,a63c0906fbdaa5ea2e955841a98367b15f9b0db2f8525ca844fbd32f63baa8d7,"[1, 1000]",4000,a04ab5a312ad870f72dd1a0e3458e40e021fe5272fdd883e70738de80f9a591e,2.372383,2.2137279510498047,86.691949,89.064332,True,
2514,measurement,1,216,216,3,True,"[1, 48, 96, 96]",1769472,1d21f8fa58e36665e01c579faa5a8078b656a347220075ad947b647382985ea1,"[1, 1000]",4000,a04ab5a312ad870f72dd1a0e3458e40e021fe5272fdd883e70738de80f9a591e,6.297708,5.943136215209961,49.891342,56.18905,True,
2515,measurement,1,216,216,4,True,"[1, 64, 48, 48]",589824,e5acd62361e8da13d9d2cc139a67be3f656fb706b3648db8326a82de852b6407,"[1, 1000]",4000,a04ab5a312ad870f72dd1a0e3458e40e021fe5272fdd883e70738de80f9a591e,8.243116,7.8928961753845215,23.92017,32.163286,True,
2516,measurement,1,216,216,5,True,"[1, 128, 24, 24]",294912,5743e8faea934105db97c8e31a5eef14376c865c29cb146a800a978ae0e0f2da,"[1, 1000]",4000,a04ab5a312ad870f72dd1a0e3458e40e021fe5272fdd883e70738de80f9a591e,10.412712,10.049344062805176,25.486076,35.898788,True,
2517,measurement,1,216,216,6,True,"[1, 160, 24, 24]",368640,16cd4f7a7a582914e5442969749d5ca34c146fb22007f0e585ce6a882b00d46e,"[1, 1000]",4000,a04ab5a312ad870f72dd1a0e3458e40e021fe5272fdd883e70738de80f9a591e,16.177074,15.80742359161377,20.450838,36.627912,True,
2518,measurement,1,216,216,7,True,"[1, 256, 12, 12]",147456,07119ae02742eff27b766dc0511ca9dce873eca3632a948d84fffc57ad8f3afc,"[1, 1000]",4000,a04ab5a312ad870f72dd1a0e3458e40e021fe5272fdd883e70738de80f9a591e,25.132815,24.756032943725586,8.837573,33.970388,True,
2519,measurement,1,216,216,8,True,"[1, 1280]",5120,83c5e38a3e6632b0393f511b7b3114a90fdf679b8de50dc104ca5b960b8badf0,"[1, 1000]",4000,a04ab5a312ad870f72dd1a0e3458e40e021fe5272fdd883e70738de80f9a591e,25.633272,25.58527946472168,11.718506,37.351778,True,
2520,measurement,1,216,216,9,False,"[1, 1000]",0,NA,"[1, 1000]",0,NA,24.863267,24.816768646240234,NA,24.923175,True,
2521,measurement,1,217,217,0,True,"[1, 3, 384, 384]",1769472,81d51ebc7500abfdae11b464fd74833ef550d8fde8ebeb1580b243e287e0a1af,"[1, 1000]",4000,7e62a4677b88e37c78b9491a275e246c69f1d3e1763aca74aae1dd10104df7b7,0.0,0.0,41.851633,41.851633,True,
2522,measurement,1,217,217,1,True,"[1, 24, 192, 192]",3538944,95592f28c451f118d20f505ea0da0ab42a0338178f5f6c15c2105f68c46ad22e,"[1, 1000]",4000,7e62a4677b88e37c78b9491a275e246c69f1d3e1763aca74aae1dd10104df7b7,0.530095,0.1443520039319992,97.464385,97.99448,True,
2523,measurement,1,217,217,2,True,"[1, 24, 192, 192]",3538944,606c20178574f5e0f95f4a1d36e4f6ccc815eb162bc7f549316da601656b490a,"[1, 1000]",4000,7e62a4677b88e37c78b9491a275e246c69f1d3e1763aca74aae1dd10104df7b7,2.615227,2.4531519412994385,78.071284,80.686511,True,
2524,measurement,1,217,217,3,True,"[1, 48, 96, 96]",1769472,715a9ce5cf5cecf4df8deeac140509bf16e857d711608e5de43e62a3113c3f67,"[1, 1000]",4000,7e62a4677b88e37c78b9491a275e246c69f1d3e1763aca74aae1dd10104df7b7,7.12862,6.73795223236084,51.525333,58.653953,True,
2525,measurement,1,217,217,4,True,"[1, 64, 48, 48]",589824,1edcafbe4890317bd17d11a6fa9fdb4aef9ca5b813b0308f16bf08b45e5ea0be,"[1, 1000]",4000,7e62a4677b88e37c78b9491a275e246c69f1d3e1763aca74aae1dd10104df7b7,9.407864,9.003935813903809,26.12658,35.534444,True,
2526,measurement,1,217,217,5,True,"[1, 128, 24, 24]",294912,f67413e65324e32c5a4a3e8904ae3f42448a4b2a6800a935f0b3582af9e929b6,"[1, 1000]",4000,7e62a4677b88e37c78b9491a275e246c69f1d3e1763aca74aae1dd10104df7b7,11.952016,11.548480033874512,19.736789,31.688805,True,
2527,measurement,1,217,217,6,True,"[1, 160, 24, 24]",368640,4427d27b499e401714a6c9c92f520f70c726679a6d53c7b4383b6cb9ecaf250e,"[1, 1000]",4000,7e62a4677b88e37c78b9491a275e246c69f1d3e1763aca74aae1dd10104df7b7,18.37368,17.96828842163086,30.892245,49.265925,True,
2528,measurement,1,217,217,7,True,"[1, 256, 12, 12]",147456,507c37c1d5a9cd68cc3e6e1667b779c1ad408d25ffe92b97e5aae6f9f5fe8fad,"[1, 1000]",4000,7e62a4677b88e37c78b9491a275e246c69f1d3e1763aca74aae1dd10104df7b7,28.839004,28.402368545532227,11.161113,40.000117,True,
2529,measurement,1,217,217,8,True,"[1, 1280]",5120,7c73ecb532c82b9536803b6e8c6182455bc5b9cc93fd2c4b1f96305ab2f393d5,"[1, 1000]",4000,7e62a4677b88e37c78b9491a275e246c69f1d3e1763aca74aae1dd10104df7b7,28.872568,28.81622314453125,14.074267,42.946835,True,
2530,measurement,1,217,217,9,False,"[1, 1000]",0,NA,"[1, 1000]",0,NA,25.420651,25.373376846313477,NA,25.482113,True,
2531,measurement,1,218,218,0,True,"[1, 3, 384, 384]",1769472,189dccd2e121f62567c675acd65157e3df90e4c909e66115a7232d325ccf1f5c,"[1, 1000]",4000,cec97fbb0329d44bdd0434ebdc7c77dff342cdd2bf433092cb441be0001900b2,0.0,0.0,43.350159,43.350159,True,
2532,measurement,1,218,218,1,True,"[1, 24, 192, 192]",3538944,7579840884fb34f8be6055a27cdf6fee35c6cd2430e46e06ab3283b70437448b,"[1, 1000]",4000,cec97fbb0329d44bdd0434ebdc7c77dff342cdd2bf433092cb441be0001900b2,0.48267,0.12041600048542023,80.616186,81.098856,True,
2533,measurement,1,218,218,2,True,"[1, 24, 192, 192]",3538944,360731f2e52b93876d03a41a7d56f0be573608cc25902b4d816eec1103d2f05a,"[1, 1000]",4000,cec97fbb0329d44bdd0434ebdc7c77dff342cdd2bf433092cb441be0001900b2,2.674153,2.2908480167388916,72.704582,75.378735,True,
2534,measurement,1,218,218,3,True,"[1, 48, 96, 96]",1769472,fbd4c6d7b01337976b527e6bd8cea6a58a06bf3101d9bf219a5514d14c0d31a5,"[1, 1000]",4000,cec97fbb0329d44bdd0434ebdc7c77dff342cdd2bf433092cb441be0001900b2,6.842359,6.45033597946167,41.761181,48.60354,True,
2535,measurement,1,218,218,4,True,"[1, 64, 48, 48]",589824,7038203f7a2e832aff670af43d3075ce4bd711d5149d6435818fc601fd11bfd4,"[1, 1000]",4000,cec97fbb0329d44bdd0434ebdc7c77dff342cdd2bf433092cb441be0001900b2,8.794408,8.403167724609375,24.540036,33.334444,True,
2536,measurement,1,218,218,5,True,"[1, 128, 24, 24]",294912,e159f488c5e32f11559d71845f1c634c491b8584d024271221dd62fcac260e93,"[1, 1000]",4000,cec97fbb0329d44bdd0434ebdc7c77dff342cdd2bf433092cb441be0001900b2,11.033613,10.873503684997559,20.368939,31.402552,True,
2537,measurement,1,218,218,6,True,"[1, 160, 24, 24]",368640,eb1a68fabf57f4c0e22dc94f2d91043b2358750ab8e52aca3204fc58467a9be5,"[1, 1000]",4000,cec97fbb0329d44bdd0434ebdc7c77dff342cdd2bf433092cb441be0001900b2,17.261729,16.869728088378906,19.897474,37.159203,True,
2538,measurement,1,218,218,7,True,"[1, 256, 12, 12]",147456,db08eeef6e263d0f349bd3dd325712a3de25179db960d2ba8a0ed7441458d107,"[1, 1000]",4000,cec97fbb0329d44bdd0434ebdc7c77dff342cdd2bf433092cb441be0001900b2,26.878955,26.483840942382812,8.282432,35.161387,True,
2539,measurement,1,218,218,8,True,"[1, 1280]",5120,4c668a1c892783a28a658c2d45505ec594ab3a2b1c0d3f892d46fde48ae7c4e7,"[1, 1000]",4000,cec97fbb0329d44bdd0434ebdc7c77dff342cdd2bf433092cb441be0001900b2,27.356643,27.302976608276367,8.782462,36.139105,True,
2540,measurement,1,218,218,9,False,"[1, 1000]",0,NA,"[1, 1000]",0,NA,17.392349,17.34000015258789,NA,17.45285,True,
2541,measurement,1,219,219,0,True,"[1, 3, 384, 384]",1769472,90a9cfd2a2415b8cbed8154fcd658f5ee6679920c87b9802e8eadad0180a3d62,"[1, 1000]",4000,eb8b466a14c3c3d725c7c0fa55c3f49ddb58f82b393f3988e5d66cc77f88e806,0.0,0.0,39.301806,39.301806,True,
2542,measurement,1,219,219,1,True,"[1, 24, 192, 192]",3538944,027315613562c27ab85fc86d2f6b27a026b7ba7d36b3f893e99f13bb9e7efa76,"[1, 1000]",4000,eb8b466a14c3c3d725c7c0fa55c3f49ddb58f82b393f3988e5d66cc77f88e806,0.414937,0.16105599701404572,83.126851,83.541788,True,
2543,measurement,1,219,219,2,True,"[1, 24, 192, 192]",3538944,a1defdd1df740b79a34a7fc31f1d813a9c9471e0f9c21252a6443b7005ac1470,"[1, 1000]",4000,eb8b466a14c3c3d725c7c0fa55c3f49ddb58f82b393f3988e5d66cc77f88e806,1.680435,1.5527679920196533,77.91061,79.591045,True,
2544,measurement,1,219,219,3,True,"[1, 48, 96, 96]",1769472,74fd6f6c71a222391c16e22912a01313ebabfb28292b5c879d5e5b2dab9bc698,"[1, 1000]",4000,eb8b466a14c3c3d725c7c0fa55c3f49ddb58f82b393f3988e5d66cc77f88e806,4.115215,3.8541760444641113,45.221616,49.336831,True,
2545,measurement,1,219,219,4,True,"[1, 64, 48, 48]",589824,c7e760a132d4d0be8c1385f9f19d2e39e759e40be70fd4ab68499c09cda71e30,"[1, 1000]",4000,eb8b466a14c3c3d725c7c0fa55c3f49ddb58f82b393f3988e5d66cc77f88e806,5.177212,4.920095920562744,29.384487,34.561699,True,
2546,measurement,1,219,219,5,True,"[1, 128, 24, 24]",294912,121061a6bad904d2ce919ae02f086bba98ea1686338167461cb875a169da0da5,"[1, 1000]",4000,eb8b466a14c3c3d725c7c0fa55c3f49ddb58f82b393f3988e5d66cc77f88e806,6.539507,6.4113922119140625,25.690002,32.229509,True,
2547,measurement,1,219,219,6,True,"[1, 160, 24, 24]",368640,c010adc582596676792f6c3f82d2e3c740faf4b365c71db8a064c0c35e768855,"[1, 1000]",4000,eb8b466a14c3c3d725c7c0fa55c3f49ddb58f82b393f3988e5d66cc77f88e806,9.997857,9.796832084655762,23.245046,33.242903,True,
2548,measurement,1,219,219,7,True,"[1, 256, 12, 12]",147456,18138c362df34df1618d80d6eeb182bfad632494edaded49b36bd5261f21823a,"[1, 1000]",4000,eb8b466a14c3c3d725c7c0fa55c3f49ddb58f82b393f3988e5d66cc77f88e806,15.676897,15.534912109375,8.621211,24.298108,True,
2549,measurement,1,219,219,8,True,"[1, 1280]",5120,593329cc7e8f2cccf4437ba6d40c27dbafc078736d43f9d9c20d5a2058f7eab1,"[1, 1000]",4000,eb8b466a14c3c3d725c7c0fa55c3f49ddb58f82b393f3988e5d66cc77f88e806,15.876814,15.821727752685547,10.259711,26.136525,True,
2550,measurement,1,219,219,9,False,"[1, 1000]",0,NA,"[1, 1000]",0,NA,16.08788,16.041439056396484,NA,16.149917,True,
2551,measurement,1,220,220,0,True,"[1, 3, 384, 384]",1769472,e74907d6b2a3ca12954f719ddf1993ad682222af13ef287e16ccd8b20175b180,"[1, 1000]",4000,65569e7009b54403aaf83f338e8b3ad3537b4cf99904110a9276631985329549,0.0,0.0,45.103486,45.103486,True,
2552,measurement,1,220,220,1,True,"[1, 24, 192, 192]",3538944,915da0e0d68ce94f5f0fc86048e4d7b6417bf52a5d301117fa1bdacf5ef90d38,"[1, 1000]",4000,65569e7009b54403aaf83f338e8b3ad3537b4cf99904110a9276631985329549,0.383512,0.09967999905347824,79.879435,80.262947,True,
2553,measurement,1,220,220,2,True,"[1, 24, 192, 192]",3538944,de844196fa9d89537071d7eb9736f1fc56e78ead16e6daa08d9288d85959aa2c,"[1, 1000]",4000,65569e7009b54403aaf83f338e8b3ad3537b4cf99904110a9276631985329549,1.934871,1.6453440189361572,73.215624,75.150495,True,
2554,measurement,1,220,220,3,True,"[1, 48, 96, 96]",1769472,9a5f7f3e4f617e22277a6b341034e68df972884e55de2005f82e1ded3b5d5720,"[1, 1000]",4000,65569e7009b54403aaf83f338e8b3ad3537b4cf99904110a9276631985329549,5.022934,4.882207870483398,38.096854,43.119788,True,
2555,measurement,1,220,220,4,True,"[1, 64, 48, 48]",589824,c4cb4b57499051c13e92e7e02da52e1bae1b3530dcfc7b67d4a05db99dd70465,"[1, 1000]",4000,65569e7009b54403aaf83f338e8b3ad3537b4cf99904110a9276631985329549,6.35319,6.062240123748779,28.237535,34.590725,True,
2556,measurement,1,220,220,5,True,"[1, 128, 24, 24]",294912,a1fd5b88227a7ef9c7659a52ce0cbaf29593ef4c3ac26d7458d122ff92afd4aa,"[1, 1000]",4000,65569e7009b54403aaf83f338e8b3ad3537b4cf99904110a9276631985329549,8.006421,7.707263946533203,19.871279,27.8777,True,
2557,measurement,1,220,220,6,True,"[1, 160, 24, 24]",368640,ae2acd87ea79c918246d397b5e7bab80882281a50d4991f169a73a4f724bc1cd,"[1, 1000]",4000,65569e7009b54403aaf83f338e8b3ad3537b4cf99904110a9276631985329549,12.254435,11.948479652404785,22.123559,34.377994,True,
2558,measurement,1,220,220,7,True,"[1, 256, 12, 12]",147456,c953f851ddbfa1121a52830c92aeb9a3c62fa3d2691943f2632d1afd5ee645a9,"[1, 1000]",4000,65569e7009b54403aaf83f338e8b3ad3537b4cf99904110a9276631985329549,19.266359,18.94268798828125,11.056751,30.32311,True,
2559,measurement,1,220,220,8,True,"[1, 1280]",5120,6f81f1cc5f15b0ce5f60330a98cbc9a6f3a1b67a7433e824da639905551e7c5f,"[1, 1000]",4000,65569e7009b54403aaf83f338e8b3ad3537b4cf99904110a9276631985329549,19.660981,19.60380744934082,7.870439,27.53142,True,
2560,measurement,1,220,220,9,False,"[1, 1000]",0,NA,"[1, 1000]",0,NA,19.772788,19.724895477294922,NA,19.833084,True,
2561,measurement,1,221,221,0,True,"[1, 3, 384, 384]",1769472,e32ab8f611fb86c0f6fb939263a52399a074837c111944baa95eb744f66d3810,"[1, 1000]",4000,def1bea8c8136905b5525e64f9c63bc284730605b97cca8935ed62d25cfbe0c8,0.0,0.0,40.742241,40.742241,True,
2562,measurement,1,221,221,1,True,"[1, 24, 192, 192]",3538944,f387674af70051bc438e39b2dded3e99aad17136262bcf75e580b9beb65d24f3,"[1, 1000]",4000,def1bea8c8136905b5525e64f9c63bc284730605b97cca8935ed62d25cfbe0c8,0.507985,0.1624000072479248,81.690564,82.198549,True,
2563,measurement,1,221,221,2,True,"[1, 24, 192, 192]",3538944,09d7066ee2677eb8bcc92b86df1aadd8d1b183e3709cb08a2bee19a737e458de,"[1, 1000]",4000,def1bea8c8136905b5525e64f9c63bc284730605b97cca8935ed62d25cfbe0c8,2.335789,2.0002880096435547,74.276292,76.612081,True,
2564,measurement,1,221,221,3,True,"[1, 48, 96, 96]",1769472,c6c3a12499e85a3a6ea24eb89cb82388ac6859c3eaaa4a04e844c1c419930eed,"[1, 1000]",4000,def1bea8c8136905b5525e64f9c63bc284730605b97cca8935ed62d25cfbe0c8,6.186866,5.833471775054932,45.770496,51.957362,True,
2565,measurement,1,221,221,4,True,"[1, 64, 48, 48]",589824,693d2fe2003fa316956ba626474d5fa44596ab0669da7cb24f6cac8914ca046c,"[1, 1000]",4000,def1bea8c8136905b5525e64f9c63bc284730605b97cca8935ed62d25cfbe0c8,8.034486,7.673247814178467,26.170339,34.204825,True,
2566,measurement,1,221,221,5,True,"[1, 128, 24, 24]",294912,5e5b2f2171e8c19fc80e831686928813d0d25367b4b2a54f9b2395db81246908,"[1, 1000]",4000,def1bea8c8136905b5525e64f9c63bc284730605b97cca8935ed62d25cfbe0c8,10.105209,9.95148754119873,17.910297,28.015506,True,
2567,measurement,1,221,221,6,True,"[1, 160, 24, 24]",368640,beae6664a7ad4eb05d649764ca270b30a8eada9a189f0d8d788ab45103ef827e,"[1, 1000]",4000,def1bea8c8136905b5525e64f9c63bc284730605b97cca8935ed62d25cfbe0c8,15.663814,15.297056198120117,18.786142,34.449956,True,
2568,measurement,1,221,221,7,True,"[1, 256, 12, 12]",147456,d1360f564513fc9ef4ff5bdecef776665bc63cad65a16026a9491dbce0173f65,"[1, 1000]",4000,def1bea8c8136905b5525e64f9c63bc284730605b97cca8935ed62d25cfbe0c8,24.441543,24.264223098754883,7.988385,32.429928,True,
2569,measurement,1,221,221,8,True,"[1, 1280]",5120,599f1dbfd749f60febedb0cb83a24e0d46595e56675ff41092abe63c453f84b4,"[1, 1000]",4000,def1bea8c8136905b5525e64f9c63bc284730605b97cca8935ed62d25cfbe0c8,24.819008,24.761600494384766,8.238626,33.057634,True,
2570,measurement,1,221,221,9,False,"[1, 1000]",0,NA,"[1, 1000]",0,NA,16.400113,16.352319717407227,NA,16.473364,True,
