fold,run,K,C,model,n,Brier,logloss,true_class_exact_zero,Queue_observed,Queue_predicted,Queue_absolute_error,Service_observed,Service_predicted,Service_absolute_error,On_time_observed,On_time_predicted,On_time_absolute_error
1,65,2,6,B0,3580,0.0029467521399598683,0.03419343538841896,0,0.0,0.0044424156276526424,0.0044424156276526424,0.0,0.02846115013812606,0.02846115013812606,1.0,0.9670964342342212,0.0329035657657788
1,70,2,7,B0,3576,0.0030189292039459097,0.03570685964300401,0,0.0,0.0022992741160390738,0.0022992741160390738,0.0,0.0315558777730203,0.0315558777730203,1.0,0.9661448481109406,0.03385515188905941
1,75,2,8,B0,3582,0.003550109183823331,0.03940572756890159,0,0.0,0.0025651162224953486,0.0025651162224953486,0.0,0.033266090055580684,0.033266090055580684,1.0,0.9641687937219239,0.03583120627807612
1,80,3,1,B0,5379,0.004879776869583217,0.02790500856671458,0,0.002974530581892545,0.017206349976912717,0.014231819395020173,0.00018590816136828406,0.002776591574332591,0.002590683412964307,0.9968395612567392,0.9800170584487549,0.016822502807984363
1,85,3,2,B0,5379,0.003189825253908137,0.015367185819976287,0,0.0018590816136828407,0.00694955176282077,0.005090470149137929,0.0003718163227365681,0.0018629001450199347,0.0014910838222833666,0.9977691020635806,0.9911875480921593,0.00658155397142135
1,90,3,3,B0,5380,0.002303751291809844,0.009977601273372579,0,0.0009293680297397769,0.001846577249405673,0.0009172092196658961,0.0003717472118959108,0.00255473007991076,0.002182982868014849,0.9986988847583643,0.9955986926706837,0.003100192087680642
1,95,3,4,B0,5380,0.001546304080381209,0.005976910042216867,0,0.0003717472118959108,0.0006454466791903779,0.00027369946729446714,0.0003717472118959108,0.001820288003146723,0.0014485407912508124,0.9992565055762082,0.997534265317663,0.0017222402585451713
1,100,3,5,B0,5381,0.001495520039115427,0.008590890589813889,0,0.0005575171901133618,0.0015958276403002403,0.0010383104501868784,0.0005575171901133618,0.004695306967376541,0.0041377897772631785,0.9988849656197732,0.9937088653923233,0.0051761002274499646
1,105,3,6,B0,5355,0.002371351925764462,0.029560140133189715,0,0.0,0.003547775610156022,0.003547775610156022,0.00018674136321195143,0.023284580433817356,0.023097839070605405,0.999813258636788,0.9731676439560266,0.02664561468076143
1,110,3,7,B0,5349,0.0033278330917538078,0.03410848931446138,0,0.0,0.0022394166246428844,0.0022394166246428844,0.0003739016638624042,0.030656218203037554,0.03028231653917515,0.9996260983361376,0.9671043651723197,0.0325217331638179
1,115,3,8,B0,5349,0.0028467543123400596,0.03323589581437372,0,0.0,0.0022999449160096856,0.0022999449160096856,0.0005608524957936063,0.03045361810844878,0.029892765612655175,0.9994391475042064,0.9672464369755415,0.0321927105286649
1,120,4,1,B0,7172,0.0108284735675116,0.042446774962284585,0,0.005716675962074735,0.025957302781347828,0.02024062681927309,0.0002788622420524261,0.0021333549385987465,0.0018544926965463203,0.9940044617958729,0.9719093422800534,0.02209511951581944
1,125,4,2,B0,7177,0.11702988442715323,0.20386923639184953,0,0.002368677720496029,0.12166563795058277,0.11929696023008675,0.0006966699177929497,0.010203234305957012,0.009506564388164062,0.996934652361711,0.8681311277434602,0.12880352461825073
1,130,4,3,B0,7182,0.003082173671894793,0.011607042383599294,0,0.0020885547201336674,0.0032262774501828654,0.001137722730049198,0.0004177109440267335,0.0019741766676448884,0.001556465723618155,0.9974937343358395,0.9947995458821722,0.002694188453667312
1,135,4,4,B0,7179,0.0033003314299167616,0.011769660638904668,0,0.001392951664577239,0.0011876659091261995,0.00020528575545103954,0.0006964758322886195,0.001368557763270225,0.0006720819309816055,0.9979105725031342,0.9974437763276035,0.00046679617553069264
1,140,4,5,B0,7119,0.020762650715554408,0.0744410986381148,0,0.0,0.02590474941416297,0.02590474941416297,0.004073605843517348,0.030707636425605585,0.026634030582088238,0.9959263941564827,0.9433876141602315,0.05253877999625112
1,145,4,6,B0,7125,0.003367688630436344,0.026960252223094627,0,0.0,0.005804800721919362,0.005804800721919362,0.0002807017543859649,0.01912422337920702,0.018843521624821054,0.999719298245614,0.9750709758988735,0.024648322346740525
1,150,4,7,B0,7107,0.0058696138818592645,0.036345205742150964,0,0.0,0.004341865266752668,0.004341865266752668,0.0002814126917123962,0.028319510287493764,0.028038097595781367,0.9997185873082876,0.9673386244457536,0.03237996286253397
1,155,4,8,B0,7097,0.00374686319502618,0.03180780979728921,0,0.0,0.0037684787159018,0.0037684787159018,0.0002818092151613358,0.025312180537938524,0.02503037132277719,0.9997181907848387,0.9709193407461597,0.02879885003867899
1,160,5,1,B0,8970,0.3071109603196238,0.6259211389948313,0,0.013154960981047938,0.026438765215239416,0.013283804234191478,0.16109253065774806,0.01758516619075433,0.14350736446699375,0.8257525083612041,0.9559760685940064,0.13022356023280235
