acquisition_id,round,trace,policy,phase,boundary_s,boundary_ns,K_before,K_after,C_before,C_after,logical_boundary_ns,notification_ns,apply_ns,cap_apply_delay_ms,offset_ms,sample_ns,sample_side,C,A,ready_queue,unfinished_backlog,generated_unfinished,due_not_generated,online_active_counter,observed_K,latest_event_seq,latest_event_ns,unfinished_slack_min_ms,unfinished_slack_p10_ms,unfinished_slack_median_ms,unfinished_slack_p90_ms,unfinished_late_count,unfinished_late_fraction,unfinished_urgent_5ms_count,unfinished_urgent_10ms_count,ready_slack_min_ms,ready_slack_p10_ms,ready_slack_median_ms,ready_slack_p90_ms,ready_late_count,ready_late_fraction,ready_urgent_5ms_count,ready_urgent_10ms_count,generated_slack_min_ms,generated_slack_p10_ms,generated_slack_median_ms,generated_slack_p90_ms,generated_late_count,generated_late_fraction,generated_urgent_5ms_count,generated_urgent_10ms_count
primary_24,4,B,FIXED_C2,1,15,86984067542541,7,6,2,2,86984067542541,86984067657026,86984067681517,0.138976,1,86984068542541,RIGHT_CONTINUOUS,2,2,49,57,57,0,2,6,12508,86984067782888,-234.333333666667,-201.000000666667,-101.000000666667,12.3333329333333,51,0.894736842105263,0,0,-201.000000666667,-201.000000666667,-101.000000666667,-1.00000066666667,49,1,0,0,-234.333333666667,-201.000000666667,-101.000000666667,12.3333329333333,51,0.894736842105263,0,0
primary_24,4,B,FIXED_C2,1,15,86984067542541,7,6,2,2,86984067542541,86984067657026,86984067681517,0.138976,5,86984072542541,RIGHT_CONTINUOUS,2,2,49,57,57,0,2,6,12508,86984067782888,-238.333333666667,-205.000000666667,-105.000000666667,8.33333293333329,51,0.894736842105263,0,0,-205.000000666667,-205.000000666667,-105.000000666667,-5.00000066666667,49,1,0,0,-238.333333666667,-205.000000666667,-105.000000666667,8.33333293333329,51,0.894736842105263,0,0
primary_24,4,B,FIXED_C2,1,15,86984067542541,7,6,2,2,86984067542541,86984067657026,86984067681517,0.138976,10,86984077542541,RIGHT_CONTINUOUS,2,2,47,55,55,0,2,6,12512,86984072873685,-210.000000666667,-210.000000666667,-110.000000666667,9.99999973333338,49,0.890909090909091,0,0,-210.000000666667,-190.000000266667,-110.000000666667,-10.0000006666667,47,1,0,0,-210.000000666667,-210.000000666667,-110.000000666667,9.99999973333338,49,0.890909090909091,0,0
primary_24,4,B,FIXED_C2,1,15,86984067542541,7,6,2,2,86984067542541,86984067657026,86984067681517,0.138976,20,86984087542541,RIGHT_CONTINUOUS,2,2,51,53,53,0,2,6,12522,86984083852417,-220.000000666667,-186.666666666667,-86.6666666666667,6.66666653333348,47,0.886792452830189,0,0,-220.000000666667,-186.666666666667,-86.6666666666667,13.3333333333333,45,0.882352941176471,0,0,-220.000000666667,-186.666666666667,-86.6666666666667,6.66666653333348,47,0.886792452830189,0,0
primary_24,4,B,FIXED_C2,1,15,86984067542541,7,6,2,2,86984067542541,86984067657026,86984067681517,0.138976,50,86984117542541,RIGHT_CONTINUOUS,2,2,50,53,53,0,2,6,12545,86984116755510,-216.666666666667,-210.000000066667,-116.666666666667,9.99999973333347,47,0.886792452830189,0,0,-216.666666666667,-183.333333666667,-100.000000166667,-13.3333333666666,45,0.9,0,0,-216.666666666667,-210.000000066667,-116.666666666667,9.99999973333347,47,0.886792452830189,0,0
primary_24,4,B,FIXED_C2,1,15,86984067542541,7,6,2,2,86984067542541,86984067657026,86984067681517,0.138976,100,86984167542541,RIGHT_CONTINUOUS,2,2,45,53,47,6,2,6,12582,86984165877780,-233.333333666667,-200.000000666667,-100.000000666667,26.6666665333335,47,0.886792452830189,0,0,-200.000000666667,-200.000000666667,-100.000000666667,-6.66666666666667e-07,45,1,0,0,-233.333333666667,-200.000000666667,-100.000000666667,-6.66666666666667e-07,47,1,0,0
primary_24,4,B,FIXED_C2,1,15,86984067542541,7,6,2,2,86984067542541,86984067657026,86984067681517,0.138976,500,86984567542541,RIGHT_CONTINUOUS,2,2,31,39,33,6,2,6,12898,86984566937686,-166.666666666667,-133.333333666667,-66.6666666666667,33.3333333333333,33,0.846153846153846,0,0,-166.666666666667,-133.333333666667,-66.6666666666667,-6.66666666666667e-07,31,1,0,0,-166.666666666667,-133.333333666667,-66.6666666666667,-6.66666666666667e-07,33,1,0,0
primary_24,4,B,FIXED_C2,1,15,86984067542541,7,6,2,2,86984067542541,86984067657026,86984067681517,0.138976,1000,86985067542541,RIGHT_CONTINUOUS,2,2,19,27,21,6,2,6,13282,86985060855513,-100.000000666667,-80.0000002666667,-33.3333336666667,33.3333333333333,21,0.777777777777778,0,0,-100.000000666667,-66.6666666666667,-33.3333336666667,-6.66666666666667e-07,19,1,0,0,-100.000000666667,-100.000000666667,-33.3333336666667,-6.66666666666667e-07,21,1,0,0
primary_24,4,B,FIXED_C2,2,30,86999067542541,6,7,2,2,86999067542541,86999067642090,86999067668534,0.125993,1,86999068542541,RIGHT_CONTINUOUS,2,2,0,9,9,0,2,7,23409,86999067831313,-1.00000066666667,-1.00000066666667,32.3333333333333,32.3333333333333,2,0.222222222222222,0,0,,,,,0,,0,0,-1.00000066666667,-1.00000066666667,32.3333333333333,32.3333333333333,2,0.222222222222222,0,0
primary_24,4,B,FIXED_C2,2,30,86999067542541,6,7,2,2,86999067542541,86999067642090,86999067668534,0.125993,5,86999072542541,RIGHT_CONTINUOUS,2,2,0,9,9,0,2,7,23409,86999067831313,-5.00000066666667,-5.00000066666667,28.3333333333333,28.3333333333333,2,0.222222222222222,0,0,,,,,0,,0,0,-5.00000066666667,-5.00000066666667,28.3333333333333,28.3333333333333,2,0.222222222222222,0,0
primary_24,4,B,FIXED_C2,2,30,86999067542541,6,7,2,2,86999067542541,86999067642090,86999067668534,0.125993,10,86999077542541,RIGHT_CONTINUOUS,2,0,0,7,7,0,0,7,23411,86999076140381,23.3333333333333,23.3333333333333,23.3333333333333,23.3333333333333,0,0,0,0,,,,,0,,0,0,23.3333333333333,23.3333333333333,23.3333333333333,23.3333333333333,0,0,0,0
primary_24,4,B,FIXED_C2,2,30,86999067542541,6,7,2,2,86999067542541,86999067642090,86999067668534,0.125993,20,86999087542541,RIGHT_CONTINUOUS,2,2,5,7,7,0,2,7,23420,86999087365707,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,0,0,0,0,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,0,0,0,0,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,0,0,0,0
primary_24,4,B,FIXED_C2,2,30,86999067542541,6,7,2,2,86999067542541,86999067642090,86999067668534,0.125993,50,86999117542541,RIGHT_CONTINUOUS,2,2,5,8,8,0,2,7,23445,86999117488652,-16.6666666666667,6.66666643333333,16.6666663333333,16.6666663333333,1,0.125,0,0,16.6666663333333,16.6666663333333,16.6666663333333,16.6666663333333,0,0,0,0,-16.6666666666667,6.66666643333333,16.6666663333333,16.6666663333333,1,0.125,0,0
primary_24,4,B,FIXED_C2,2,30,86999067542541,6,7,2,2,86999067542541,86999067642090,86999067668534,0.125993,100,86999167542541,RIGHT_CONTINUOUS,2,2,2,11,4,7,2,7,23482,86999166639097,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,4,0.363636363636364,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,4,1,0,0
primary_24,4,B,FIXED_C2,2,30,86999067542541,6,7,2,2,86999067542541,86999067642090,86999067668534,0.125993,500,86999567542541,RIGHT_CONTINUOUS,2,2,2,11,4,7,2,7,23818,86999562790759,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,4,0.363636363636364,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,4,1,0,0
primary_24,4,B,FIXED_C2,2,30,86999067542541,6,7,2,2,86999067542541,86999067642090,86999067668534,0.125993,1000,87000067542541,RIGHT_CONTINUOUS,2,2,1,10,3,7,2,7,24240,87000066188553,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,1,1,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_24,4,B,FIXED_C2,3,45,87014067542541,7,6,2,2,87014067542541,87014068059121,87014068071223,0.528682,1,87014068542541,RIGHT_CONTINUOUS,2,2,0,8,8,0,2,6,36010,87014068436745,-1.00000066666667,-1.00000066666667,32.3333333333333,32.3333333333333,2,0.25,0,0,,,,,0,,0,0,-1.00000066666667,-1.00000066666667,32.3333333333333,32.3333333333333,2,0.25,0,0
primary_24,4,B,FIXED_C2,3,45,87014067542541,7,6,2,2,87014067542541,87014068059121,87014068071223,0.528682,5,87014072542541,RIGHT_CONTINUOUS,2,2,0,8,8,0,2,6,36010,87014068436745,-5.00000066666667,-5.00000066666667,28.3333333333333,28.3333333333333,2,0.25,0,0,,,,,0,,0,0,-5.00000066666667,-5.00000066666667,28.3333333333333,28.3333333333333,2,0.25,0,0
primary_24,4,B,FIXED_C2,3,45,87014067542541,7,6,2,2,87014067542541,87014068059121,87014068071223,0.528682,10,87014077542541,RIGHT_CONTINUOUS,2,1,0,7,7,0,1,6,36011,87014076090083,-10.0000006666667,9.99999973333333,23.3333333333333,23.3333333333333,1,0.142857142857143,0,0,,,,,0,,0,0,-10.0000006666667,9.99999973333333,23.3333333333333,23.3333333333333,1,0.142857142857143,0,0
primary_24,4,B,FIXED_C2,3,45,87014067542541,7,6,2,2,87014067542541,87014068059121,87014068071223,0.528682,20,87014087542541,RIGHT_CONTINUOUS,2,2,4,6,6,0,2,6,36020,87014083234631,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,0,0,0,0,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,0,0,0,0,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,0,0,0,0
primary_24,4,B,FIXED_C2,3,45,87014067542541,7,6,2,2,87014067542541,87014068059121,87014068071223,0.528682,50,87014117542541,RIGHT_CONTINUOUS,2,2,4,6,6,0,2,6,36044,87014116504808,16.6666663333333,16.6666663333333,16.6666663333333,16.6666663333333,0,0,0,0,16.6666663333333,16.6666663333333,16.6666663333333,16.6666663333333,0,0,0,0,16.6666663333333,16.6666663333333,16.6666663333333,16.6666663333333,0,0,0,0
primary_24,4,B,FIXED_C2,3,45,87014067542541,7,6,2,2,87014067542541,87014068059121,87014068071223,0.528682,100,87014167542541,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,36076,87014163714789,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_24,4,B,FIXED_C2,3,45,87014067542541,7,6,2,2,87014067542541,87014068059121,87014068071223,0.528682,500,87014567542541,RIGHT_CONTINUOUS,2,1,0,7,1,6,1,6,36365,87014567524426,-6.66666666666667e-07,19.9999997333333,33.3333333333333,33.3333333333333,1,0.142857142857143,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,1,1,0,0
primary_24,4,B,FIXED_C2,3,45,87014067542541,7,6,2,2,87014067542541,87014068059121,87014068071223,0.528682,1000,87015067542541,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,36724,87015062216523,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_25,5,A,FIXED_C2,1,15,87047987016229,6,7,2,2,87047987016229,87047987113599,87047987151729,0.1355,1,87047988016229,RIGHT_CONTINUOUS,2,2,0,9,9,0,2,7,10807,87047987311370,-1.00000066666667,-1.00000066666667,32.3333333333333,32.3333333333333,2,0.222222222222222,0,0,,,,,0,,0,0,-1.00000066666667,-1.00000066666667,32.3333333333333,32.3333333333333,2,0.222222222222222,0,0
primary_25,5,A,FIXED_C2,1,15,87047987016229,6,7,2,2,87047987016229,87047987113599,87047987151729,0.1355,5,87047992016229,RIGHT_CONTINUOUS,2,2,0,9,9,0,2,7,10807,87047987311370,-5.00000066666667,-5.00000066666667,28.3333333333333,28.3333333333333,2,0.222222222222222,0,0,,,,,0,,0,0,-5.00000066666667,-5.00000066666667,28.3333333333333,28.3333333333333,2,0.222222222222222,0,0
primary_25,5,A,FIXED_C2,1,15,87047987016229,6,7,2,2,87047987016229,87047987113599,87047987151729,0.1355,10,87047997016229,RIGHT_CONTINUOUS,2,0,0,7,7,0,0,7,10809,87047993190395,23.3333333333333,23.3333333333333,23.3333333333333,23.3333333333333,0,0,0,0,,,,,0,,0,0,23.3333333333333,23.3333333333333,23.3333333333333,23.3333333333333,0,0,0,0
primary_25,5,A,FIXED_C2,1,15,87047987016229,6,7,2,2,87047987016229,87047987113599,87047987151729,0.1355,20,87048007016229,RIGHT_CONTINUOUS,2,2,5,7,7,0,2,7,10818,87048005259015,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,0,0,0,0,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,0,0,0,0,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,0,0,0,0
primary_25,5,A,FIXED_C2,1,15,87047987016229,6,7,2,2,87047987016229,87047987113599,87047987151729,0.1355,50,87048037016229,RIGHT_CONTINUOUS,2,2,1,7,7,0,2,7,10842,87048036764894,16.6666663333333,16.6666663333333,16.6666663333333,16.6666663333333,0,0,0,0,16.6666663333333,16.6666663333333,16.6666663333333,16.6666663333333,0,0,0,0,16.6666663333333,16.6666663333333,16.6666663333333,16.6666663333333,0,0,0,0
primary_25,5,A,FIXED_C2,1,15,87047987016229,6,7,2,2,87047987016229,87047987113599,87047987151729,0.1355,100,87048087016229,RIGHT_CONTINUOUS,2,2,1,10,3,7,2,7,10882,87048086330511,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,1,1,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_25,5,A,FIXED_C2,1,15,87047987016229,6,7,2,2,87047987016229,87047987113599,87047987151729,0.1355,500,87048487016229,RIGHT_CONTINUOUS,2,2,1,10,3,7,2,7,11218,87048483683105,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,1,1,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_25,5,A,FIXED_C2,1,15,87047987016229,6,7,2,2,87047987016229,87047987113599,87047987151729,0.1355,1000,87048987016229,RIGHT_CONTINUOUS,2,2,1,10,3,7,2,7,11638,87048983834718,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,1,1,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_25,5,A,FIXED_C2,2,30,87062987016229,7,6,2,2,87062987016229,87062987128803,87062987165914,0.149685,1,87062988016229,RIGHT_CONTINUOUS,2,2,1,9,9,0,2,6,23406,87062987298924,-1.00000066666667,-1.00000066666667,32.3333333333333,32.3333333333333,3,0.333333333333333,0,0,-1.00000066666667,-1.00000066666667,-1.00000066666667,-1.00000066666667,1,1,0,0,-1.00000066666667,-1.00000066666667,32.3333333333333,32.3333333333333,3,0.333333333333333,0,0
primary_25,5,A,FIXED_C2,2,30,87062987016229,7,6,2,2,87062987016229,87062987128803,87062987165914,0.149685,5,87062992016229,RIGHT_CONTINUOUS,2,2,0,8,8,0,2,6,23408,87062991883929,-5.00000066666667,-5.00000066666667,28.3333333333333,28.3333333333333,2,0.25,0,0,,,,,0,,0,0,-5.00000066666667,-5.00000066666667,28.3333333333333,28.3333333333333,2,0.25,0,0
primary_25,5,A,FIXED_C2,2,30,87062987016229,7,6,2,2,87062987016229,87062987128803,87062987165914,0.149685,10,87062997016229,RIGHT_CONTINUOUS,2,0,0,6,6,0,0,6,23410,87062996779030,23.3333333333333,23.3333333333333,23.3333333333333,23.3333333333333,0,0,0,0,,,,,0,,0,0,23.3333333333333,23.3333333333333,23.3333333333333,23.3333333333333,0,0,0,0
primary_25,5,A,FIXED_C2,2,30,87062987016229,7,6,2,2,87062987016229,87062987128803,87062987165914,0.149685,20,87063007016229,RIGHT_CONTINUOUS,2,2,3,5,5,0,2,6,23420,87063006675343,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,0,0,0,0,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,0,0,0,0,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,0,0,0,0
primary_25,5,A,FIXED_C2,2,30,87062987016229,7,6,2,2,87062987016229,87062987128803,87062987165914,0.149685,50,87063037016229,RIGHT_CONTINUOUS,2,2,3,6,6,0,2,6,23441,87063034217473,16.6666663333333,16.6666663333333,16.6666663333333,16.6666663333333,0,0,0,0,16.6666663333333,16.6666663333333,16.6666663333333,16.6666663333333,0,0,0,0,16.6666663333333,16.6666663333333,16.6666663333333,16.6666663333333,0,0,0,0
primary_25,5,A,FIXED_C2,2,30,87062987016229,7,6,2,2,87062987016229,87062987128803,87062987165914,0.149685,100,87063087016229,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,23474,87063084800202,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_25,5,A,FIXED_C2,2,30,87062987016229,7,6,2,2,87062987016229,87062987128803,87062987165914,0.149685,500,87063487016229,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,23762,87063481627094,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_25,5,A,FIXED_C2,2,30,87062987016229,7,6,2,2,87062987016229,87062987128803,87062987165914,0.149685,1000,87063987016229,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,24122,87063982937907,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_25,5,A,FIXED_C2,3,45,87077987016229,6,7,2,2,87077987016229,87077987113332,87077987139961,0.123732,1,87077988016229,RIGHT_CONTINUOUS,2,1,0,8,8,0,1,7,34212,87077987301314,-1.00000066666667,22.3333331333333,32.3333333333333,32.3333333333333,1,0.125,0,0,,,,,0,,0,0,-1.00000066666667,22.3333331333333,32.3333333333333,32.3333333333333,1,0.125,0,0
primary_25,5,A,FIXED_C2,3,45,87077987016229,6,7,2,2,87077987016229,87077987113332,87077987139961,0.123732,5,87077992016229,RIGHT_CONTINUOUS,2,0,0,7,7,0,0,7,34213,87077991329111,28.3333333333333,28.3333333333333,28.3333333333333,28.3333333333333,0,0,0,0,,,,,0,,0,0,28.3333333333333,28.3333333333333,28.3333333333333,28.3333333333333,0,0,0,0
primary_25,5,A,FIXED_C2,3,45,87077987016229,6,7,2,2,87077987016229,87077987113332,87077987139961,0.123732,10,87077997016229,RIGHT_CONTINUOUS,2,0,0,7,7,0,0,7,34213,87077991329111,23.3333333333333,23.3333333333333,23.3333333333333,23.3333333333333,0,0,0,0,,,,,0,,0,0,23.3333333333333,23.3333333333333,23.3333333333333,23.3333333333333,0,0,0,0
primary_25,5,A,FIXED_C2,3,45,87077987016229,6,7,2,2,87077987016229,87077987113332,87077987139961,0.123732,20,87078007016229,RIGHT_CONTINUOUS,2,2,5,7,7,0,2,7,34222,87078005429516,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,0,0,0,0,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,0,0,0,0,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,0,0,0,0
primary_25,5,A,FIXED_C2,3,45,87077987016229,6,7,2,2,87077987016229,87077987113332,87077987139961,0.123732,50,87078037016229,RIGHT_CONTINUOUS,2,2,5,7,7,0,2,7,34250,87078036447481,16.6666663333333,16.6666663333333,16.6666663333333,16.6666663333333,0,0,0,0,16.6666663333333,16.6666663333333,16.6666663333333,16.6666663333333,0,0,0,0,16.6666663333333,16.6666663333333,16.6666663333333,16.6666663333333,0,0,0,0
primary_25,5,A,FIXED_C2,3,45,87077987016229,6,7,2,2,87077987016229,87077987113332,87077987139961,0.123732,100,87078087016229,RIGHT_CONTINUOUS,2,2,1,10,3,7,2,7,34286,87078083309377,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,1,1,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_25,5,A,FIXED_C2,3,45,87077987016229,6,7,2,2,87077987016229,87077987113332,87077987139961,0.123732,500,87078487016229,RIGHT_CONTINUOUS,2,2,1,10,3,7,2,7,34622,87078484286958,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,1,1,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_25,5,A,FIXED_C2,3,45,87077987016229,6,7,2,2,87077987016229,87077987113332,87077987139961,0.123732,1000,87078987016229,RIGHT_CONTINUOUS,2,2,1,10,3,7,2,7,35042,87078983596891,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,1,1,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_26,5,A,K_LOOKUP_C2_C4,1,15,87112062720723,6,7,2,4,87112062720723,87112062817393,87112062856468,0.135745,1,87112063720723,RIGHT_CONTINUOUS,4,2,0,9,9,0,2,7,10807,87112062998330,-1.00000066666667,-1.00000066666667,32.3333333333333,32.3333333333333,2,0.222222222222222,0,0,,,,,0,,0,0,-1.00000066666667,-1.00000066666667,32.3333333333333,32.3333333333333,2,0.222222222222222,0,0
primary_26,5,A,K_LOOKUP_C2_C4,1,15,87112062720723,6,7,2,4,87112062720723,87112062817393,87112062856468,0.135745,5,87112067720723,RIGHT_CONTINUOUS,4,2,0,9,9,0,2,7,10807,87112062998330,-5.00000066666667,-5.00000066666667,28.3333333333333,28.3333333333333,2,0.222222222222222,0,0,,,,,0,,0,0,-5.00000066666667,-5.00000066666667,28.3333333333333,28.3333333333333,2,0.222222222222222,0,0
primary_26,5,A,K_LOOKUP_C2_C4,1,15,87112062720723,6,7,2,4,87112062720723,87112062817393,87112062856468,0.135745,10,87112072720723,RIGHT_CONTINUOUS,4,0,0,7,7,0,0,7,10809,87112069358369,23.3333333333333,23.3333333333333,23.3333333333333,23.3333333333333,0,0,0,0,,,,,0,,0,0,23.3333333333333,23.3333333333333,23.3333333333333,23.3333333333333,0,0,0,0
primary_26,5,A,K_LOOKUP_C2_C4,1,15,87112062720723,6,7,2,4,87112062720723,87112062817393,87112062856468,0.135745,20,87112082720723,RIGHT_CONTINUOUS,4,4,2,7,7,0,4,7,10819,87112081354745,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,0,0,0,0,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,0,0,0,0,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,0,0,0,0
primary_26,5,A,K_LOOKUP_C2_C4,1,15,87112062720723,6,7,2,4,87112062720723,87112062817393,87112062856468,0.135745,50,87112112720723,RIGHT_CONTINUOUS,4,1,1,7,7,0,1,7,10840,87112111646815,16.6666663333333,16.6666663333333,16.6666663333333,16.6666663333333,0,0,0,0,16.6666663333333,16.6666663333333,16.6666663333333,16.6666663333333,0,0,0,0,16.6666663333333,16.6666663333333,16.6666663333333,16.6666663333333,0,0,0,0
primary_26,5,A,K_LOOKUP_C2_C4,1,15,87112062720723,6,7,2,4,87112062720723,87112062817393,87112062856468,0.135745,100,87112162720723,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,10883,87112162487558,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_26,5,A,K_LOOKUP_C2_C4,1,15,87112062720723,6,7,2,4,87112062720723,87112062817393,87112062856468,0.135745,500,87112562720723,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,11219,87112562473483,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_26,5,A,K_LOOKUP_C2_C4,1,15,87112062720723,6,7,2,4,87112062720723,87112062817393,87112062856468,0.135745,1000,87113062720723,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,11639,87113059579192,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_26,5,A,K_LOOKUP_C2_C4,2,30,87127062720723,7,6,4,2,87127062720723,87127062835123,87127062871188,0.150465,1,87127063720723,RIGHT_CONTINUOUS,2,2,0,8,8,0,2,6,23408,87127063513537,-1.00000066666667,-1.00000066666667,32.3333333333333,32.3333333333333,2,0.25,0,0,,,,,0,,0,0,-1.00000066666667,-1.00000066666667,32.3333333333333,32.3333333333333,2,0.25,0,0
primary_26,5,A,K_LOOKUP_C2_C4,2,30,87127062720723,7,6,4,2,87127062720723,87127062835123,87127062871188,0.150465,5,87127067720723,RIGHT_CONTINUOUS,2,2,0,8,8,0,2,6,23408,87127063513537,-5.00000066666667,-5.00000066666667,28.3333333333333,28.3333333333333,2,0.25,0,0,,,,,0,,0,0,-5.00000066666667,-5.00000066666667,28.3333333333333,28.3333333333333,2,0.25,0,0
primary_26,5,A,K_LOOKUP_C2_C4,2,30,87127062720723,7,6,4,2,87127062720723,87127062835123,87127062871188,0.150465,10,87127072720723,RIGHT_CONTINUOUS,2,0,0,6,6,0,0,6,23410,87127070747796,23.3333333333333,23.3333333333333,23.3333333333333,23.3333333333333,0,0,0,0,,,,,0,,0,0,23.3333333333333,23.3333333333333,23.3333333333333,23.3333333333333,0,0,0,0
