acquisition_id,round,trace,policy,phase,K,arrival_start_s,arrival_end_s,arrival_count,miss_count,DMR_percent,local_mean_ms,local_p95_ms,local_p99_ms,queue_mean_ms,queue_p95_ms,queue_p99_ms,service_mean_ms,service_p95_ms,service_p99_ms,start_lag_mean_ms,start_lag_p95_ms,start_lag_p99_ms,front_end_mean_ms,front_end_p95_ms,front_end_p99_ms,calendar_completed_fps,time_mean_ready_queue,peak_ready_queue,time_mean_unfinished_backlog,peak_unfinished_backlog,time_mean_generated_unfinished,peak_generated_unfinished,time_mean_A,peak_A
primary_19,4,B,K_LOOKUP_C2_C4,0,7,0,15,3150,1966,62.4126984126984,52.9349190761905,172.7653995,245.226636259999,18.1540766273016,117.3251465,160.0960973,15.7654849688889,20.7277041,24.69859118,3.44618922888889,6.0056726,101.33901738,15.5691682511111,19.95795185,24.2788989099999,209.666666666667,3.81155535266667,40,11.1126623828,55,11.0599408227333,55,3.30788195933333,4
primary_19,4,B,K_LOOKUP_C2_C4,1,6,15,30,2700,909,33.6666666666667,30.2822254162963,40.82988705,42.52006304,6.90216736518519,15.287824,16.76817235,8.94828982703704,10.89196045,12.08812871,0.648613712222222,2.42975179999999,4.81219737999997,13.7831545118518,17.6137868,19.4210706,180.2,1.2431908648,5,5.4540606642,11,5.42586771606667,11,1.61315151906667,4
primary_19,4,B,K_LOOKUP_C2_C4,2,7,30,45,3150,1818,57.7142857142857,37.4918191177778,48.55539095,54.73922542,5.69664597714286,16.15576395,19.22690021,15.5479439028571,20.88516035,24.78307937,1.05842229587302,4.32192815,7.15050415999999,15.1888069419048,19.70147525,21.75656348,209.866666666667,1.1961349906,6,7.87232727866667,14,7.82508108513333,14,3.26427414813333,4
primary_19,4,B,K_LOOKUP_C2_C4,3,6,45,60,2700,906,33.5555555555556,30.0283209592593,40.68812575,41.93698346,6.69570746296296,15.16813685,16.53617497,8.91751382259259,10.95594145,12.20139454,0.633385014074074,2.219895,5.12224832999997,13.7817146596296,17.63113275,19.41767055,180.133333333333,1.20538800793333,4,5.40574636393333,10,5.37708879206667,10,1.60564041473333,3
primary_20,4,A,FIXED_C4,0,6,0,15,2700,1037,38.4074074074074,42.7596676022222,137.94851185,270.94314485,11.5155835488889,68.6312849499999,152.77191327,14.5716592955556,19.29323185,21.49674603,3.77763864777778,3.0520806,145.998140889999,12.89478611,16.01597655,23.3401027199999,179.866666666667,2.0728050388,40,7.6960739434,54,7.6646305604,54,2.6222324482,4
primary_20,4,A,FIXED_C4,1,7,15,30,3150,1433,45.4920634920635,34.8384228339683,45.68604305,48.35869558,5.59842051365079,15.46266535,17.51095793,15.1203530873016,19.0823678,21.00958797,0.957467393968254,3.34183115,4.86351812999998,13.1621818390476,16.7487294,18.84675514,209.933333333333,1.17566830786667,6,7.31413991193333,14,7.26884107813333,14,3.17334526513333,4
primary_20,4,A,FIXED_C4,2,6,30,45,2700,900,33.3333333333333,31.3217328440741,39.0187768,40.98809196,4.39155413518518,15.1620757,16.90445419,14.2400586574074,18.767418,20.01637982,0.639003671481481,2.1780111,3.78804204,12.05111638,14.68929735,16.61619813,180.066666666667,0.790479744333333,4,5.6400262518,12,5.60874241986667,12,2.5653248982,4
primary_20,4,A,FIXED_C4,3,7,45,60,3150,1422,45.1428571428571,34.7216609746032,45.6519771,47.80176329,5.66250024031746,15.39907075,17.59625736,15.13042054,19.23069515,21.3923757,0.967266906349206,3.2312609,5.04993335999999,12.9614732879365,16.456782,18.53881614,209.933333333333,1.18912505046667,6,7.289165978,14,7.2435037686,14,3.17500548673333,4
primary_21,4,B,FIXED_C4,0,7,0,15,3150,1659,52.6666666666667,46.6387110473016,146.1325923,197.38184042,14.7286767869841,92.7115006999999,133.22061364,15.359733131746,19.5719006,22.8505228,2.54107711015873,4.3692034,78.1109744099999,14.0092240184127,18.39795975,23.16022202,209.8,3.09302212526667,35,9.79258342126667,47,9.74462959033333,47,3.223998059,4
primary_21,4,B,FIXED_C4,1,6,15,30,2700,884,32.7407407407407,31.2894400859259,39.01153615,40.95336289,4.37134963037037,15.2199348,16.59140369,14.2285992733333,18.58424455,19.84600601,0.610643878148148,2.0218023,3.25150668,12.0788473040741,14.77635305,16.68277009,180.066666666667,0.786842933466667,4,5.63293481053333,12,5.60328361146667,12,2.56198346426667,4
primary_21,4,B,FIXED_C4,2,7,30,45,3150,1457,46.2539682539683,34.9810018184127,45.77373705,50.2654515999999,5.71809662920635,15.6380705,18.14809721,15.1057135507936,19.2307361,22.11701959,0.906049136825397,3.16889295,4.74199299999999,13.2511425015873,16.85315675,18.95219526,209.866666666667,1.20080029213333,9,7.3449802534,17,7.3023198704,17,3.1711697172,4
primary_21,4,B,FIXED_C4,3,6,45,60,2700,895,33.1481481481482,31.3622672203704,38.9294045,40.3076113,4.49469078148148,15.31996445,16.74770358,14.2964387755556,18.7163926,19.81163334,0.594768138888889,2.0788013,3.51517046999997,11.9763695244444,14.52551715,16.23829472,180.066666666667,0.809044340666667,4,5.645604883,12,5.6148889118,12,2.57375576293333,4
primary_22,4,A,FIXED_C2,0,6,0,15,2700,1067,39.5185185185185,41.4135264718519,149.7503257,227.72569765,17.0672285792593,105.58293015,153.78754933,8.76328146666667,10.4101339,13.1676143799999,2.83675918444444,2.51186635,110.794657019999,12.7462572414815,15.7115879,20.63159953,179.866666666667,3.07210114426667,38,7.4535270996,46,7.4228011824,46,1.57648299866667,2
primary_22,4,A,FIXED_C2,1,7,15,30,3150,1394,44.2539682539683,32.2266537425397,45.48161775,49.89564908,9.92726119174603,22.51796005,24.82612696,8.52617425015873,10.56578755,12.27176451,0.70512023968254,2.59859985,4.37835131999999,13.0680980609524,16.87955455,19.07072865,209.933333333333,2.08437908246667,8,6.7670765286,14,6.730697359,14,1.790321603,2
primary_22,4,A,FIXED_C2,2,6,30,45,2700,885,32.7777777777778,28.8118588322222,38.59079275,40.2507748,7.40226483333333,15.8629863,17.00211625,8.65478863666667,10.1007614,11.26519917,0.60604012,1.9843325,3.45310998999999,12.1487652422222,14.88734165,16.40344762,180.133333333333,1.3327534378,6,5.18727990006667,10,5.15622321413333,10,1.55866149706667,2
primary_22,4,A,FIXED_C2,3,7,45,60,3150,1351,42.8888888888889,31.6842078780952,44.77244145,47.6351663,9.57383543904762,22.2017739,24.20645212,8.47698377047619,10.52658455,12.31242775,0.690723015555555,2.5054032,4.07715497999999,12.9426656530159,16.61258135,18.49603351,209.866666666667,2.01014933546667,7,6.65249043226667,12,6.61762002893333,12,1.7793294764,2
primary_23,4,A,K_LOOKUP_C2_C4,0,6,0,15,2700,1109,41.0740740740741,47.9313213874074,208.82613685,290.93558242,22.6159733725926,143.6120812,212.25823555,8.77054345518519,10.6455387,13.43516974,3.5709742137037,2.78113775,140.71048542,12.9738303459259,16.35119735,20.05256083,179.866666666667,4.07087520706667,52,8.6270917474,56,8.58865941773333,56,1.5781517196,2
primary_23,4,A,K_LOOKUP_C2_C4,1,7,15,30,3150,1449,46,34.8430507847619,45.5024335,48.05219022,5.51672084476191,15.28754185,17.24314765,14.9957538320635,19.04216915,21.70395878,0.989512503809524,3.51540455,5.35340735999999,13.341063604127,16.9870071,18.70306756,209.933333333333,1.1585113774,5,7.3151163912,14,7.27241120426667,14,3.14718403113333,4
primary_23,4,A,K_LOOKUP_C2_C4,2,6,30,45,2700,882,32.6666666666667,28.817848102963,38.8323427,40.34088924,7.34291075592593,15.79855085,16.90063953,8.67554709925926,9.99924365,11.19722982,0.592326357037037,1.8701698,3.30972557,12.2070638907407,14.91048475,16.86054372,180.066666666667,1.32172393606667,8,5.18930699813333,12,5.15959469186667,12,1.56369281746667,3
primary_23,4,A,K_LOOKUP_C2_C4,3,7,45,60,3150,1426,45.2698412698413,34.7664729749206,45.5307268,47.70794865,5.52973721523809,15.3395468,16.94295057,15.0069327098413,19.034455,21.670985,0.989762702222222,3.4163324,5.28213115999999,13.240040347619,16.64935205,18.53099575,209.933333333333,1.1612448152,5,7.30031536286667,14,7.2545868488,14,3.1508119072,4
primary_24,4,B,FIXED_C2,0,7,0,15,3150,3150,100,257.839236446349,284.8535408,294.95232049,230.912915653968,257.673562,268.45035393,9.47331803968254,13.20882085,15.8836906,2.49499811238095,4.49292934999998,83.7573122599993,14.9580046403175,19.3902099,22.77198464,206.6,48.1095454112667,60,53.7331620056,65,53.692611175,65,1.95848601626667,2
primary_24,4,B,FIXED_C2,1,6,15,30,2700,1071,39.6666666666667,40.9942946040741,140.949282,224.08155389,17.7205881381481,115.40142665,200.721921779999,8.89815495777778,11.05132395,13.35472344,0.64231292037037,2.84463174999998,4.97336898,13.7332385877778,17.463225,19.39667762,183.266666666667,3.57187274093333,52,7.79098740386667,57,7.76274661666667,57,1.63151539146667,2
primary_24,4,B,FIXED_C2,2,7,30,45,3150,1504,47.7460317460317,33.8152913136508,50.5827938999999,65.1075573,11.008580168254,24.634805,39.5740945299999,8.64730120666667,11.0263866,12.90822157,0.721166633650794,2.59170845,4.42261575,13.4382433050794,17.60114895,19.76008477,209.933333333333,2.31172243566667,11,7.10083738793333,17,7.065984263,17,1.81563886513333,2
primary_24,4,B,FIXED_C2,3,6,45,60,2700,865,32.037037037037,28.3352764451852,38.2636933,39.60783225,7.22595501555555,15.7232887,16.58171678,8.62728696962963,10.00473855,11.13148163,0.544940615185185,1.84616125,3.15786862999999,11.9370938448148,14.53533245,15.98964642,180.066666666667,1.30067241033333,4,5.10056441473333,9,5.07256460833333,8,1.5531258016,2
primary_25,5,A,FIXED_C2,0,6,0,15,2700,1100,40.7407407407407,43.1773437344444,154.7268975,249.32582252,18.8050482451852,108.8599178,167.015514,8.77747941296296,10.67836115,12.88968307,2.65645390037037,2.3922759,108.21492898,12.9383621759259,16.4657392,21.48140358,179.866666666667,3.38490868413333,42,7.7711170106,50,7.73639968686667,50,1.57914143273333,2
primary_25,5,A,FIXED_C2,1,7,15,30,3150,1380,43.8095238095238,32.1389054006349,45.60670625,49.27231006,9.69053832253968,22.1070301,24.15538957,8.56544457873016,10.7334344,12.3996151,0.702636384761905,2.5915114,4.50576046999999,13.1802861146032,16.9699438,19.14978324,209.933333333333,2.03468813066667,7,6.74836040033333,12,6.7106322696,12,1.7982585448,2
primary_25,5,A,FIXED_C2,2,6,30,45,2700,871,32.2592592592593,28.5584828040741,38.39377245,39.97912854,7.21962018407407,15.67375765,16.73434509,8.63587181481482,10.0485294,11.31873844,0.591861663703704,1.8879006,3.38677029999999,12.1111291414815,14.76021095,16.66830239,180.133333333333,1.2998565502,5,5.141855129,12,5.11096711013333,10,1.55546023386667,2
primary_25,5,A,FIXED_C2,3,7,45,60,3150,1435,45.5555555555556,32.923278071746,47.5440968,51.8091278899999,9.96749044444445,22.44605265,25.57115716,8.64642335714286,11.2537319,13.09723782,0.746208662857143,2.72580705,5.32724501,13.5631556073016,17.8891976,20.00973637,209.733333333333,2.09235036733333,8,6.9115238194,12,6.87591992693333,12,1.81420695533333,2
primary_26,5,A,K_LOOKUP_C2_C4,0,6,0,15,2700,1052,38.962962962963,41.3284687614815,151.17276955,250.520057539999,17.1233460518519,103.40866425,175.40989921,8.74953186666667,10.2649736,12.56944686,2.82226224222222,2.52468415,113.608034499999,12.6333286007407,15.5870626,18.5404191,179.866666666667,3.08220228933333,43,7.43828474133333,50,7.40370452833333,49,1.57407610026667,2
primary_26,5,A,K_LOOKUP_C2_C4,1,7,15,30,3150,1432,45.4603174603175,34.6521095257143,45.59912885,48.17869591,5.49582631619048,15.48031215,17.14956141,15.0278719771429,19.1329821,21.44671842,0.977286179047619,3.25667455,5.13263309,13.1511250533333,16.92395975,18.9297751,209.933333333333,1.1541235264,5,7.276706791,14,7.225925869,14,3.1556169058,4
primary_26,5,A,K_LOOKUP_C2_C4,2,6,30,45,2700,876,32.4444444444444,28.7229806355556,38.72335895,40.63052584,7.41813785481482,16.0366231,17.07010133,8.69040657111111,10.0710125,11.32057747,0.596086532962963,1.88611695,3.86343922,12.0183496766667,14.5985823,16.46331049,180.066666666667,1.33526481386667,8,5.17066799193333,12,5.13928615493333,12,1.56480466033333,3
primary_26,5,A,K_LOOKUP_C2_C4,3,7,45,60,3150,1420,45.0793650793651,34.7095657796825,45.51275925,48.5107343,5.63270274190476,15.54698545,17.39202707,15.062615832381,19.12908975,21.25694686,0.951331012380952,3.4495673,5.09057128999997,13.0629161930159,16.77014775,18.61211676,209.933333333333,1.1828675758,6,7.288851283,14,7.2455921232,14,3.16299179406667,4
primary_27,5,B,FIXED_C2,0,7,0,15,3150,3150,100,330.586368099048,414.9090985,428.75361199,300.685560972698,386.2678109,398.91027593,9.2978677784127,12.70322885,16.31244825,5.84779532222222,5.1755971,195.87128376,14.7551440257143,19.3545534,23.39248913,208.666666666667,63.0951484497333,88,69.3631666722,93,69.3178342992,93,1.9414009594,2
primary_27,5,B,FIXED_C2,1,6,15,30,2700,899,33.2962962962963,29.5521386203704,39.157122,74.2503677099995,8.34902933518518,16.37678335,52.9925246399993,8.64074328444444,10.08816005,11.24936725,0.556585208888889,1.8400767,3.34626362999999,12.0057807918519,14.7063549,16.56499096,181.2,1.55164463486667,21,5.3787348762,26,5.3500961118,26,1.5658643612,2
primary_27,5,B,FIXED_C2,2,7,30,45,3150,1415,44.9206349206349,32.5422377587302,46.29794265,51.93770437,10.1507505552381,23.09078215,26.81648788,8.57240459428571,10.64764805,12.62969327,0.702914495555556,2.42438944999999,4.09269446,13.1161681136508,16.9303681,18.9967067,209.933333333333,2.13134787333333,9,6.83324163033333,14,6.79562093213333,14,1.79988640906667,2
primary_27,5,B,FIXED_C2,3,6,45,60,2700,874,32.3703703703704,28.5887212848148,38.4830126,39.93843826,7.39946551296296,15.9765701,16.9313095,8.64064369222222,9.93676545,10.86205562,0.555582505185185,1.85294495,3.22479665,11.9930295744444,14.5036638,16.42084613,180.066666666667,1.3322135356,4,5.14637055873333,9,5.11785729173333,9,1.5554068488,2
primary_28,5,B,K_LOOKUP_C2_C4,0,7,0,15,3150,1733,55.015873015873,53.2412486593651,193.6381074,259.27016027,19.8449475933333,131.47840835,178.64617041,15.3227156079365,19.68659135,22.86959782,3.73209969777778,4.4891057,131.18128999,14.3414857603175,18.8890474,24.98216987,209.8,4.1674389946,45,11.1787312866,58,11.1267918278667,58,3.2158393458,4
primary_28,5,B,K_LOOKUP_C2_C4,1,6,15,30,2700,875,32.4074074074074,28.7700512907407,38.72759285,39.9895388,7.34634073592593,15.9098122,16.78898743,8.64507311777778,10.09367715,11.19518142,0.571359217037037,1.9640763,3.20734962,12.20727822,14.77470995,16.76301592,180.066666666667,1.32234133246667,4,5.17977601493333,9,5.15064671253333,9,1.5572799438,3
primary_28,5,B,K_LOOKUP_C2_C4,2,7,30,45,3150,1457,46.2539682539683,35.0004423266667,45.8193087,48.38618164,5.51253838634921,15.36561755,16.59547247,15.0224251761905,19.08192,21.65480391,0.963918982857143,3.3682156,5.27433757999999,13.5015597812698,17.28727535,19.24876025,209.866666666667,1.15735660333333,6,7.34927115846667,14,7.30523158586667,14,3.15416401466667,4
primary_28,5,B,K_LOOKUP_C2_C4,3,6,45,60,2700,882,32.6666666666667,28.6299150140741,38.4840694,39.82238935,7.34198720592593,15.78240275,16.78333164,8.6418567462963,9.95686215,11.06711903,0.565483951481481,1.8879096,3.38069890999999,12.0805871103704,14.55833715,16.2691011,180,1.32103726466667,4,5.15236672366667,10,5.12348010073333,9,1.55503666786667,3
primary_29,5,A,FIXED_C4,0,6,0,15,2700,977,36.1851851851852,36.885610812963,65.0224134999997,187.527144459999,7.84568621925926,26.5533552999999,101.96178293,14.4033005659259,18.7293657,20.69987698,1.98259185296296,2.46101025,69.3052471199995,12.6540321748148,15.6931129,19.22247297,179.933333333333,1.41222351946667,30,6.6389735274,42,6.6072424362,42,2.59215768293333,4
primary_29,5,A,FIXED_C4,1,7,15,30,3150,1442,45.7777777777778,34.8476656279365,45.3042718,47.4264354,5.4973678184127,15.12734715,16.59534782,15.039644275873,19.051476,21.50013226,0.942179922539683,3.2158522,4.91363493,13.3684736111111,17.09140615,19.16895884,209.866666666667,1.15444724186667,5,7.31695569986667,14,7.26881196406667,14,3.15727121593333,4
primary_29,5,A,FIXED_C4,2,6,30,45,2700,870,32.2222222222222,31.2879810892593,38.9497643,40.99919762,4.36620437,15.0326344,16.53529404,14.1891767262963,18.4349395,19.58272329,0.643714433333333,2.0589634,3.54588273,12.0888855596296,14.56711255,16.31404092,180.066666666667,0.7859167866,4,5.6326928516,12,5.5994831696,12,2.55490806626667,4
primary_29,5,A,FIXED_C4,3,7,45,60,3150,1441,45.7460317460317,34.7263410530159,45.36874645,48.06309678,5.55313205650794,15.40087985,17.21832858,15.0086128415873,18.97703285,21.96691671,0.951625986984127,3.4092204,5.00740446,13.2129701679365,16.92384785,19.11267508,209.866666666667,1.16611292613333,5,7.29201738406667,14,7.2474118718,14,3.1513392654,4
primary_30,5,B,FIXED_C4,0,7,0,15,3150,1815,57.6190476190476,71.5953620444444,289.3792044,355.73940529,34.7226240901587,217.5594991,241.68219052,15.4077465403175,19.53323885,22.8218297099999,6.66639934761905,7.30604789999993,210.834164159999,14.7985920663492,19.8379771,29.5713765,209.733333333333,7.29175105893333,59,15.0332088532,78,14.9716009262,78,3.23380959733333,4
primary_30,5,B,FIXED_C4,1,6,15,30,2700,868,32.1481481481481,31.1583532096296,38.8112367,40.22586035,4.23153848888889,14.67752835,16.24663861,14.1486479462963,18.4063272,19.78245287,0.584080724814815,2.0960548,3.6413959,12.1940860496296,14.82799845,16.84821418,180.133333333333,0.761676928,4,5.6097851498,10,5.58128046273333,10,2.5480382024,4
primary_30,5,B,FIXED_C4,2,7,30,45,3150,1450,46.031746031746,34.8931627765079,45.44653345,48.52423094,5.51210639619048,15.1601121,17.17060759,15.0064123457143,18.9448166,21.21673163,1.00408320444444,3.55005315,5.36406191999997,13.3705608301587,17.1162514,19.09878877,209.933333333333,1.1575423432,6,7.32667063153333,14,7.27567164573333,14,3.15045304106667,4
primary_30,5,B,FIXED_C4,3,6,45,60,2700,886,32.8148148148148,31.2123362,38.9449237,40.52103445,4.31743022,15.02193885,16.52463636,14.1419710944444,18.42053215,19.82439787,0.593786068888889,2.034898,3.42746138999998,12.1591488166667,14.65756525,16.38136898,180,0.7771374396,4,5.61873633206667,10,5.58972422686667,10,2.54607061306667,4
