acquisition_id,round,trace,policy,second,sample_ns,sample_side,C,A,ready_queue,unfinished_backlog,generated_unfinished,due_not_generated,online_active_counter,observed_K,latest_event_seq,latest_event_ns,unfinished_slack_min_ms,unfinished_slack_p10_ms,unfinished_slack_median_ms,unfinished_slack_p90_ms,unfinished_late_count,unfinished_late_fraction,unfinished_urgent_5ms_count,unfinished_urgent_10ms_count,ready_slack_min_ms,ready_slack_p10_ms,ready_slack_median_ms,ready_slack_p90_ms,ready_late_count,ready_late_fraction,ready_urgent_5ms_count,ready_urgent_10ms_count,generated_slack_min_ms,generated_slack_p10_ms,generated_slack_median_ms,generated_slack_p90_ms,generated_late_count,generated_late_fraction,generated_urgent_5ms_count,generated_urgent_10ms_count
primary_22,4,A,FIXED_C2,26,86867231895326,RIGHT_CONTINUOUS,2,2,1,10,3,7,2,7,20038,86867229670538,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,1,1,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_22,4,A,FIXED_C2,27,86868231895326,RIGHT_CONTINUOUS,2,2,1,10,3,7,2,7,20878,86868228367394,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,1,1,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_22,4,A,FIXED_C2,28,86869231895326,RIGHT_CONTINUOUS,2,2,1,10,3,7,2,7,21718,86869227590058,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,1,1,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_22,4,A,FIXED_C2,29,86870231895326,RIGHT_CONTINUOUS,2,2,1,10,3,7,2,7,22558,86870228535883,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,1,1,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_22,4,A,FIXED_C2,30,86871231895326,RIGHT_CONTINUOUS,2,2,1,9,3,6,2,7,23398,86871228089711,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.333333333333333,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,1,1,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_22,4,A,FIXED_C2,31,86872231895326,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,24122,86872228510905,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_22,4,A,FIXED_C2,32,86873231895326,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,24842,86873227300736,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_22,4,A,FIXED_C2,33,86874231895326,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,25562,86874228047683,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_22,4,A,FIXED_C2,34,86875231895326,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,26282,86875227369527,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_22,4,A,FIXED_C2,35,86876231895326,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,27002,86876229040754,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_22,4,A,FIXED_C2,36,86877231895326,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,27722,86877226874957,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_22,4,A,FIXED_C2,37,86878231895326,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,28442,86878227955278,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_22,4,A,FIXED_C2,38,86879231895326,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,29162,86879228216679,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_22,4,A,FIXED_C2,39,86880231895326,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,29882,86880228145585,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_22,4,A,FIXED_C2,40,86881231895326,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,30602,86881226380499,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_22,4,A,FIXED_C2,41,86882231895326,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,31322,86882228533603,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_22,4,A,FIXED_C2,42,86883231895326,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,32042,86883227727076,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_22,4,A,FIXED_C2,43,86884231895326,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,32762,86884227379909,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_22,4,A,FIXED_C2,44,86885231895326,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,33482,86885228198610,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_22,4,A,FIXED_C2,45,86886231895326,RIGHT_CONTINUOUS,2,1,0,8,1,7,1,6,34203,86886231876230,-6.66666666666667e-07,23.3333331333333,33.3333333333333,33.3333333333333,1,0.125,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,1,1,0,0
primary_22,4,A,FIXED_C2,46,86887231895326,RIGHT_CONTINUOUS,2,2,1,10,3,7,2,7,35042,86887229984936,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,1,1,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_22,4,A,FIXED_C2,47,86888231895326,RIGHT_CONTINUOUS,2,2,1,10,3,7,2,7,35882,86888227310027,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,1,1,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_22,4,A,FIXED_C2,48,86889231895326,RIGHT_CONTINUOUS,2,2,1,10,3,7,2,7,36722,86889230480800,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,1,1,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_22,4,A,FIXED_C2,49,86890231895326,RIGHT_CONTINUOUS,2,2,1,10,3,7,2,7,37562,86890228511166,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,1,1,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_22,4,A,FIXED_C2,50,86891231895326,RIGHT_CONTINUOUS,2,2,1,10,3,7,2,7,38402,86891227826161,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,1,1,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_22,4,A,FIXED_C2,51,86892231895326,RIGHT_CONTINUOUS,2,2,1,10,3,7,2,7,39242,86892229088746,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,1,1,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_22,4,A,FIXED_C2,52,86893231895326,RIGHT_CONTINUOUS,2,2,1,10,3,7,2,7,40082,86893228722285,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,1,1,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_22,4,A,FIXED_C2,53,86894231895326,RIGHT_CONTINUOUS,2,2,1,10,3,7,2,7,40922,86894229618739,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,1,1,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_22,4,A,FIXED_C2,54,86895231895326,RIGHT_CONTINUOUS,2,2,1,10,3,7,2,7,41762,86895231572924,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,1,1,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_22,4,A,FIXED_C2,55,86896231895326,RIGHT_CONTINUOUS,2,2,1,10,3,7,2,7,42602,86896230049895,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,1,1,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_22,4,A,FIXED_C2,56,86897231895326,RIGHT_CONTINUOUS,2,2,1,10,3,7,2,7,43442,86897229520389,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,1,1,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_22,4,A,FIXED_C2,57,86898231895326,RIGHT_CONTINUOUS,2,2,1,10,3,7,2,7,44282,86898230104509,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,1,1,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_22,4,A,FIXED_C2,58,86899231895326,RIGHT_CONTINUOUS,2,2,1,10,3,7,2,7,45122,86899228421067,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,1,1,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_22,4,A,FIXED_C2,59,86900231895326,RIGHT_CONTINUOUS,2,2,1,10,3,7,2,7,45962,86900230145053,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,1,1,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_22,4,A,FIXED_C2,60,86901231895326,RIGHT_CONTINUOUS,2,2,1,3,3,0,2,7,46808,86901229175053,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,1,1,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_23,4,A,K_LOOKUP_C2_C4,0,86905159772923,RIGHT_CONTINUOUS,2,0,0,6,0,6,0,6,0,86905059795802,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,0,0,0,0,,,,,0,,0,0,,,,,0,,0,0
primary_23,4,A,K_LOOKUP_C2_C4,1,86906159772923,RIGHT_CONTINUOUS,2,2,31,39,33,6,2,6,656,86906153592901,-166.666666666667,-133.333333666667,-66.6666666666667,33.3333333333333,33,0.846153846153846,0,0,-166.666666666667,-133.333333666667,-66.6666666666667,-6.66666666666667e-07,31,1,0,0,-166.666666666667,-133.333333666667,-66.6666666666667,-6.66666666666667e-07,33,1,0,0
primary_23,4,A,K_LOOKUP_C2_C4,2,86907159772923,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,1438,86907157634477,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_23,4,A,K_LOOKUP_C2_C4,3,86908159772923,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,2158,86908156999043,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_23,4,A,K_LOOKUP_C2_C4,4,86909159772923,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,2878,86909155288958,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_23,4,A,K_LOOKUP_C2_C4,5,86910159772923,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,3598,86910155826168,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_23,4,A,K_LOOKUP_C2_C4,6,86911159772923,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,4318,86911154885602,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_23,4,A,K_LOOKUP_C2_C4,7,86912159772923,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,5038,86912154066200,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_23,4,A,K_LOOKUP_C2_C4,8,86913159772923,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,5758,86913155379987,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_23,4,A,K_LOOKUP_C2_C4,9,86914159772923,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,6478,86914158142277,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_23,4,A,K_LOOKUP_C2_C4,10,86915159772923,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,7198,86915154034396,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_23,4,A,K_LOOKUP_C2_C4,11,86916159772923,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,7918,86916155140969,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_23,4,A,K_LOOKUP_C2_C4,12,86917159772923,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,8638,86917154800989,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_23,4,A,K_LOOKUP_C2_C4,13,86918159772923,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,9358,86918155028997,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_23,4,A,K_LOOKUP_C2_C4,14,86919159772923,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,10078,86919155480542,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_23,4,A,K_LOOKUP_C2_C4,15,86920159772923,RIGHT_CONTINUOUS,2,2,0,9,2,7,2,6,10798,86920155241410,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.222222222222222,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_23,4,A,K_LOOKUP_C2_C4,16,86921159772923,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,11639,86921157472475,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_23,4,A,K_LOOKUP_C2_C4,17,86922159772923,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,12479,86922156987225,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_23,4,A,K_LOOKUP_C2_C4,18,86923159772923,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,13319,86923158464822,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_23,4,A,K_LOOKUP_C2_C4,19,86924159772923,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,14159,86924157205949,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_23,4,A,K_LOOKUP_C2_C4,20,86925159772923,RIGHT_CONTINUOUS,4,4,0,11,4,7,4,7,14998,86925157105400,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,4,0.363636363636364,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,4,1,0,0
primary_23,4,A,K_LOOKUP_C2_C4,21,86926159772923,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,15839,86926157350956,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_23,4,A,K_LOOKUP_C2_C4,22,86927159772923,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,16679,86927156054318,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_23,4,A,K_LOOKUP_C2_C4,23,86928159772923,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,17519,86928156724205,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_23,4,A,K_LOOKUP_C2_C4,24,86929159772923,RIGHT_CONTINUOUS,4,4,0,11,4,7,4,7,18358,86929157550103,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,4,0.363636363636364,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,4,1,0,0
primary_23,4,A,K_LOOKUP_C2_C4,25,86930159772923,RIGHT_CONTINUOUS,4,4,0,11,4,7,4,7,19198,86930155953858,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,4,0.363636363636364,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,4,1,0,0
primary_23,4,A,K_LOOKUP_C2_C4,26,86931159772923,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,20039,86931156820426,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_23,4,A,K_LOOKUP_C2_C4,27,86932159772923,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,20879,86932157736610,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_23,4,A,K_LOOKUP_C2_C4,28,86933159772923,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,21719,86933155495693,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_23,4,A,K_LOOKUP_C2_C4,29,86934159772923,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,22559,86934157895242,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_23,4,A,K_LOOKUP_C2_C4,30,86935159772923,RIGHT_CONTINUOUS,4,3,0,9,3,6,3,7,23399,86935159222573,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.333333333333333,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_23,4,A,K_LOOKUP_C2_C4,31,86936159772923,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,24122,86936156214195,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_23,4,A,K_LOOKUP_C2_C4,32,86937159772923,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,24842,86937156417468,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
